locus_tag	ftype	length_bp	gene	EC_number	COG	product
CJBLAEJA_02396	CDS	870	rdpA_2	1.14.11.44		(R)-phenoxypropionate/alpha-ketoglutarate-dioxygenase
CJBLAEJA_02397	CDS	840	rdpA_3	1.14.11.44		(R)-phenoxypropionate/alpha-ketoglutarate-dioxygenase
CJBLAEJA_02398	CDS	702	ntcA			Global nitrogen regulator
CJBLAEJA_02399	CDS	999		1.6.5.11	COG2070	NADH:quinone reductase
CJBLAEJA_02400	CDS	915				hypothetical protein
CJBLAEJA_02401	CDS	1008				hypothetical protein
CJBLAEJA_02402	CDS	771				hypothetical protein
CJBLAEJA_02403	CDS	342				hypothetical protein
CJBLAEJA_02404	CDS	111				hypothetical protein
CJBLAEJA_02405	CDS	999				hypothetical protein
CJBLAEJA_02406	CDS	912	argP			HTH-type transcriptional regulator ArgP
CJBLAEJA_02407	CDS	1227	acdA_3	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
CJBLAEJA_02408	CDS	576				hypothetical protein
CJBLAEJA_02409	CDS	669	COQ5_8	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
CJBLAEJA_02410	CDS	1272				hypothetical protein
CJBLAEJA_02411	CDS	1812	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
CJBLAEJA_02412	CDS	1881			COG1132	putative ABC transporter ATP-binding protein
CJBLAEJA_02413	CDS	486				hypothetical protein
CJBLAEJA_02414	CDS	504				hypothetical protein
CJBLAEJA_02415	CDS	372				hypothetical protein
CJBLAEJA_02416	CDS	279				IS3 family transposase ISPye6
CJBLAEJA_02417	CDS	825				IS3 family transposase ISMex5
CJBLAEJA_02418	CDS	2247				hypothetical protein
CJBLAEJA_02419	CDS	711	yknY	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
CJBLAEJA_02420	CDS	426				hypothetical protein
CJBLAEJA_02421	CDS	579				hypothetical protein
CJBLAEJA_02422	CDS	270				hypothetical protein
CJBLAEJA_02423	CDS	1671	actP	7.2.2.9		Copper-transporting P-type ATPase
CJBLAEJA_02424	CDS	282				hypothetical protein
CJBLAEJA_02425	CDS	570				hypothetical protein
CJBLAEJA_02426	CDS	723	copB_1			Copper resistance protein B
CJBLAEJA_02427	CDS	1800	copA_2			Copper resistance protein A
CJBLAEJA_02428	CDS	396				hypothetical protein
CJBLAEJA_02429	CDS	1290	czcC			Cobalt-zinc-cadmium resistance protein CzcC
CJBLAEJA_02430	CDS	1251	czcB			Cobalt-zinc-cadmium resistance protein CzcB
CJBLAEJA_02431	CDS	3186	czcA			Cobalt-zinc-cadmium resistance protein CzcA
CJBLAEJA_02432	CDS	1323				hypothetical protein
CJBLAEJA_02433	CDS	438	yqaA_1		COG1238	Inner membrane protein YqaA
CJBLAEJA_02434	CDS	672				hypothetical protein
CJBLAEJA_02435	CDS	1002	trpS2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
CJBLAEJA_02436	CDS	1386				IS1182 family transposase ISMno9
CJBLAEJA_02437	tRNA	75				tRNA-Gln(ttg)
CJBLAEJA_02438	tRNA	77				tRNA-Pro(cgg)
CJBLAEJA_02439	CDS	636				hypothetical protein
CJBLAEJA_02440	CDS	1995	cirA		COG4771	Colicin I receptor
CJBLAEJA_02441	CDS	849		4.2.1.150	COG1024	Crotonyl-CoA hydratase
CJBLAEJA_02442	CDS	384				hypothetical protein
CJBLAEJA_02443	CDS	2148	btuB_2			Vitamin B12 transporter BtuB
CJBLAEJA_02444	CDS	543				hypothetical protein
CJBLAEJA_02445	CDS	1236		4.1.2.27	COG0076	putative sphingosine-1-phosphate lyase
CJBLAEJA_02446	CDS	1551	menE_2	6.2.1.26		2-succinylbenzoate--CoA ligase
CJBLAEJA_02447	CDS	222				hypothetical protein
CJBLAEJA_02448	CDS	480	slyA_3			Transcriptional regulator SlyA
CJBLAEJA_02449	CDS	906	gloB_3	3.1.2.6		Hydroxyacylglutathione hydrolase
CJBLAEJA_02450	CDS	747				hypothetical protein
CJBLAEJA_02451	CDS	1641	dmdB	6.2.1.44	COG0318	3-methylmercaptopropionyl-CoA ligase
CJBLAEJA_02452	CDS	1458	gatA_2	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
CJBLAEJA_02453	CDS	1386	spuC_2	2.6.1.113	COG0161	Putrescine--pyruvate aminotransferase
CJBLAEJA_02454	CDS	417				hypothetical protein
CJBLAEJA_02455	CDS	756	fabG_6	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
CJBLAEJA_02456	CDS	522				hypothetical protein
CJBLAEJA_02457	CDS	1560			COG0645	putative protein
CJBLAEJA_02458	CDS	939	fieF		COG0053	Ferrous-iron efflux pump FieF
CJBLAEJA_02459	CDS	627	pdxH_1	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
CJBLAEJA_02460	CDS	489				hypothetical protein
CJBLAEJA_02461	CDS	705	esiB			Secretory immunoglobulin A-binding protein EsiB
CJBLAEJA_02462	CDS	873	cbpA		COG2214	Curved DNA-binding protein
CJBLAEJA_02463	CDS	840	fabI_2	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
CJBLAEJA_02464	CDS	1098	aroC	4.2.3.5	COG0082	Chorismate synthase
CJBLAEJA_02465	CDS	519				hypothetical protein
CJBLAEJA_02466	CDS	1248	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
CJBLAEJA_02467	CDS	747	tlyA	2.1.1.226	COG1189	16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA
CJBLAEJA_02468	CDS	1950	dxs_2	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
CJBLAEJA_02469	CDS	909	ispA	2.5.1.10	COG0142	Farnesyl diphosphate synthase
CJBLAEJA_02470	CDS	261	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
CJBLAEJA_02471	CDS	915		3.5.1.-	COG0123	Histone deacetylase-like amidohydrolase
CJBLAEJA_02472	CDS	1056	gloB_4	3.1.2.6		Hydroxyacylglutathione hydrolase
CJBLAEJA_02473	CDS	1371	gltS			Sodium/glutamate symporter
CJBLAEJA_02474	CDS	1770	dmdC_2	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
CJBLAEJA_02475	CDS	972	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
CJBLAEJA_02476	CDS	873				hypothetical protein
CJBLAEJA_02477	CDS	1371	dap_2	3.4.11.19		D-aminopeptidase
CJBLAEJA_02478	CDS	1413		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
CJBLAEJA_02479	CDS	1341				hypothetical protein
CJBLAEJA_02480	CDS	732	yedK	3.4.-.-	COG2135	SOS response-associated protein YedK
CJBLAEJA_02481	CDS	480	zur		COG0735	Zinc uptake regulation protein
CJBLAEJA_02482	CDS	345				hypothetical protein
CJBLAEJA_02483	CDS	783	gno_2	1.1.1.-		Gluconate 5-dehydrogenase
CJBLAEJA_02484	CDS	507				hypothetical protein
CJBLAEJA_02485	CDS	525	lldD_1	1.1.-.-	COG1304	L-lactate dehydrogenase
CJBLAEJA_02486	CDS	666	lldD_2	1.1.-.-	COG1304	L-lactate dehydrogenase
CJBLAEJA_02487	CDS	510				hypothetical protein
CJBLAEJA_02488	CDS	816				hypothetical protein
CJBLAEJA_02489	CDS	1176	yliI_2	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
CJBLAEJA_02490	CDS	966				hypothetical protein
CJBLAEJA_02491	CDS	411				hypothetical protein
CJBLAEJA_02492	CDS	297				hypothetical protein
CJBLAEJA_02493	CDS	1551	ilvX	2.2.1.6	COG0028	Putative acetolactate synthase large subunit IlvX
CJBLAEJA_02494	CDS	642				hypothetical protein
CJBLAEJA_02495	CDS	1848	menE_3	6.2.1.26		2-succinylbenzoate--CoA ligase
CJBLAEJA_02496	CDS	990	acuI	1.3.1.84	COG0604	Acrylyl-CoA reductase AcuI
CJBLAEJA_02497	CDS	273				hypothetical protein
CJBLAEJA_02498	CDS	969	rfaF_2	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
CJBLAEJA_02499	CDS	528				hypothetical protein
CJBLAEJA_02500	CDS	345				hypothetical protein
CJBLAEJA_02501	CDS	597	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
CJBLAEJA_02502	CDS	657				hypothetical protein
CJBLAEJA_02503	CDS	651	pdxH_2	1.4.3.5		Pyridoxine/pyridoxamine 5'-phosphate oxidase
CJBLAEJA_02504	CDS	1125		2.3.1.207	COG0332	Beta-ketodecanoyl-[acyl-carrier-protein] synthase
CJBLAEJA_02505	CDS	372				hypothetical protein
CJBLAEJA_02506	CDS	861				hypothetical protein
CJBLAEJA_02507	CDS	864				hypothetical protein
CJBLAEJA_02508	CDS	2532	lon_2	3.4.21.53		Lon protease
CJBLAEJA_02509	CDS	639				hypothetical protein
CJBLAEJA_02510	CDS	522				hypothetical protein
CJBLAEJA_02511	CDS	1056				hypothetical protein
CJBLAEJA_02512	CDS	1071	nadA	2.5.1.72	COG0379	Quinolinate synthase A
CJBLAEJA_02513	CDS	1614	nadB	1.4.3.16	COG0029	L-aspartate oxidase
CJBLAEJA_02514	CDS	864	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
CJBLAEJA_02515	CDS	825	hcaB_2	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
CJBLAEJA_02516	CDS	735				hypothetical protein
CJBLAEJA_02517	CDS	2700	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
CJBLAEJA_02518	CDS	2160	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
CJBLAEJA_02519	CDS	885	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
CJBLAEJA_02520	CDS	198				hypothetical protein
CJBLAEJA_02521	CDS	945				hypothetical protein
CJBLAEJA_02522	CDS	627	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
CJBLAEJA_02523	CDS	213				hypothetical protein
CJBLAEJA_02524	CDS	1077	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
CJBLAEJA_02525	CDS	882	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
CJBLAEJA_02526	CDS	1773	bepA_5	3.4.-.-		Beta-barrel assembly-enhancing protease
CJBLAEJA_02527	CDS	1671		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
CJBLAEJA_02528	CDS	867				hypothetical protein
CJBLAEJA_02529	CDS	1749	mltC	4.2.2.-		Membrane-bound lytic murein transglycosylase C
CJBLAEJA_02530	CDS	543	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
CJBLAEJA_02531	CDS	354	mscL		COG1970	Large-conductance mechanosensitive channel
CJBLAEJA_02532	CDS	267				IS3 family transposase ISMamg1
CJBLAEJA_02533	CDS	453				IS3 family transposase IS511
CJBLAEJA_02534	CDS	756		2.1.1.315		27-O-demethylrifamycin SV methyltransferase
CJBLAEJA_02535	CDS	615				hypothetical protein
CJBLAEJA_02536	CDS	696				hypothetical protein
CJBLAEJA_02537	CDS	396				hypothetical protein
CJBLAEJA_02538	CDS	1287				hypothetical protein
CJBLAEJA_02539	CDS	435				hypothetical protein
CJBLAEJA_02540	CDS	630	rnhB	3.1.26.4	COG0164	Ribonuclease HII
CJBLAEJA_02541	CDS	1110				hypothetical protein
CJBLAEJA_02542	CDS	1116	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
CJBLAEJA_02543	CDS	534				hypothetical protein
CJBLAEJA_02544	CDS	672				hypothetical protein
CJBLAEJA_02545	CDS	3462	smc			Chromosome partition protein Smc
CJBLAEJA_02546	CDS	447				hypothetical protein
CJBLAEJA_02547	CDS	423				hypothetical protein
CJBLAEJA_02548	CDS	780	atpB		COG0356	ATP synthase subunit a
CJBLAEJA_02549	CDS	225	atpE			ATP synthase subunit c
CJBLAEJA_02550	CDS	564	atpG_2			ATP synthase subunit b'
CJBLAEJA_02551	CDS	486	atpF		COG0711	ATP synthase subunit b
CJBLAEJA_02552	CDS	555				hypothetical protein
CJBLAEJA_02553	CDS	1584	gcvPB	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 2
CJBLAEJA_02554	CDS	1347	gcvPA	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 1
CJBLAEJA_02555	CDS	378	gcvH		COG0509	Glycine cleavage system H protein
CJBLAEJA_02556	CDS	1125	gcvT_2	2.1.2.10		Aminomethyltransferase
CJBLAEJA_02557	CDS	621				hypothetical protein
CJBLAEJA_02558	CDS	957	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
CJBLAEJA_02559	CDS	966	thrB	2.7.1.39	COG2334	Homoserine kinase
CJBLAEJA_02560	CDS	447	rnhA	3.1.26.4	COG0328	Ribonuclease HI
CJBLAEJA_02561	CDS	486		1.11.1.15		Peroxiredoxin
CJBLAEJA_02562	CDS	816				hypothetical protein
CJBLAEJA_02563	CDS	612				hypothetical protein
CJBLAEJA_02564	CDS	2961				hypothetical protein
CJBLAEJA_02565	CDS	588				hypothetical protein
CJBLAEJA_02566	CDS	1275		3.4.24.-	COG0612	putative zinc protease
CJBLAEJA_02567	CDS	1404	thrC	4.2.3.1	COG0498	Threonine synthase
CJBLAEJA_02568	CDS	765				hypothetical protein
CJBLAEJA_02569	CDS	372				hypothetical protein
CJBLAEJA_02570	CDS	840	ctaE	1.9.3.1	COG1845	Cytochrome c oxidase subunit 3
CJBLAEJA_02571	CDS	180				hypothetical protein
CJBLAEJA_02572	CDS	927	ctaB	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
CJBLAEJA_02573	CDS	1608	ctaD	1.9.3.1	COG0843	Cytochrome c oxidase subunit 1
CJBLAEJA_02574	CDS	834	ctaC	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
CJBLAEJA_02575	CDS	396				hypothetical protein
CJBLAEJA_02576	CDS	1434	tldD	3.4.-.-	COG0312	Metalloprotease TldD
CJBLAEJA_02577	CDS	399	vapC	3.1.-.-		tRNA(fMet)-specific endonuclease VapC
CJBLAEJA_02578	CDS	243				hypothetical protein
CJBLAEJA_02579	CDS	384				hypothetical protein
CJBLAEJA_02580	CDS	1365	egtA	6.3.2.2		Glutamate--cysteine ligase EgtA
CJBLAEJA_02581	CDS	798	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
CJBLAEJA_02582	CDS	495				hypothetical protein
CJBLAEJA_02583	CDS	924	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
CJBLAEJA_02584	CDS	1254	entS			Enterobactin exporter EntS
CJBLAEJA_02585	CDS	174				hypothetical protein
CJBLAEJA_02586	CDS	657	fadR			Fatty acid metabolism regulator protein
CJBLAEJA_02587	CDS	1023				hypothetical protein
CJBLAEJA_02588	CDS	1071				hypothetical protein
CJBLAEJA_02589	CDS	2004	rcsC_19	2.7.13.3		Sensor histidine kinase RcsC
CJBLAEJA_02590	CDS	660				hypothetical protein
CJBLAEJA_02591	CDS	1239	carC_3	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
CJBLAEJA_02592	CDS	510	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
CJBLAEJA_02593	CDS	1062				hypothetical protein
CJBLAEJA_02594	CDS	567	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
CJBLAEJA_02595	CDS	861				hypothetical protein
CJBLAEJA_02596	CDS	951	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
CJBLAEJA_02597	CDS	663				hypothetical protein
CJBLAEJA_02598	CDS	786	paaF	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
CJBLAEJA_02599	CDS	960	hdfR			HTH-type transcriptional regulator HdfR
CJBLAEJA_02600	CDS	708	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
CJBLAEJA_02601	CDS	774	crnA	3.5.2.10		Creatinine amidohydrolase
CJBLAEJA_02602	CDS	1254	yeaW	1.14.13.239	COG4638	Carnitine monooxygenase oxygenase subunit
CJBLAEJA_02603	CDS	603				hypothetical protein
CJBLAEJA_02604	CDS	1542	ubiD	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
CJBLAEJA_02605	CDS	420	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
CJBLAEJA_02606	CDS	405	yecN		COG3788	Inner membrane protein YecN
CJBLAEJA_02607	CDS	1362	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
CJBLAEJA_02608	CDS	813	cysQ_3	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
CJBLAEJA_02609	CDS	243				hypothetical protein
CJBLAEJA_02610	CDS	513	crtK-2		COG3476	Tryptophan-rich protein TspO
CJBLAEJA_02611	CDS	1875	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
CJBLAEJA_02612	CDS	747				hypothetical protein
CJBLAEJA_02613	CDS	1329	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
CJBLAEJA_02614	CDS	1035	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
CJBLAEJA_02615	CDS	924	lpxL	2.3.1.241		Lipid A biosynthesis lauroyltransferase
CJBLAEJA_02616	CDS	831				hypothetical protein
CJBLAEJA_02617	CDS	219				hypothetical protein
CJBLAEJA_02618	CDS	1086	xseA_1	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
CJBLAEJA_02619	CDS	405	xseA_2	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
CJBLAEJA_02620	CDS	1284	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
CJBLAEJA_02621	CDS	1092				hypothetical protein
CJBLAEJA_02622	CDS	450				hypothetical protein
CJBLAEJA_02623	CDS	1155	pfp	2.7.1.90		Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
CJBLAEJA_02624	CDS	1170	iolG	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
CJBLAEJA_02625	CDS	111				hypothetical protein
CJBLAEJA_02626	CDS	1041		5.1.1.1		Alanine racemase
CJBLAEJA_02627	CDS	234				hypothetical protein
CJBLAEJA_02628	CDS	318	groS2		COG0234	10 kDa chaperonin 2
CJBLAEJA_02629	CDS	1650	groL			60 kDa chaperonin
CJBLAEJA_02630	CDS	1182		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
CJBLAEJA_02631	CDS	1263	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
CJBLAEJA_02632	CDS	750				hypothetical protein
CJBLAEJA_02633	CDS	981	hisG	2.4.2.17		ATP phosphoribosyltransferase
CJBLAEJA_02634	CDS	1272	hisS_1	6.1.1.21		Histidine--tRNA ligase
CJBLAEJA_02635	CDS	1512	hisS_2	6.1.1.21	COG0124	Histidine--tRNA ligase
CJBLAEJA_02636	CDS	1632	sasA_5	2.7.-.-		Adaptive-response sensory-kinase SasA
CJBLAEJA_02637	CDS	1446	prpR		COG1396	HTH-type transcriptional regulator PrpR
CJBLAEJA_02638	CDS	1620	aceB	2.3.3.9	COG2225	Malate synthase A
CJBLAEJA_02639	CDS	1107	icl	4.1.3.1	COG2224	Isocitrate lyase
CJBLAEJA_02640	CDS	834				hypothetical protein
CJBLAEJA_02641	CDS	1536		1.14.13.-	COG2072	Baeyer-Villiger monooxygenase
CJBLAEJA_02642	CDS	492		4.1.3.17	COG0684	Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase
CJBLAEJA_02643	CDS	873	speE	2.5.1.-	COG0421	Polyamine aminopropyltransferase
CJBLAEJA_02644	CDS	516	speH	4.1.1.50		S-adenosylmethionine decarboxylase proenzyme
CJBLAEJA_02645	CDS	939		1.6.5.11	COG2070	NADH:quinone reductase
CJBLAEJA_02646	CDS	528				hypothetical protein
CJBLAEJA_02647	CDS	1737			COG3653	putative protein
CJBLAEJA_02648	CDS	282				hypothetical protein
CJBLAEJA_02649	CDS	1083	xylP_2			Isoprimeverose transporter
CJBLAEJA_02650	CDS	945	yajO	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
CJBLAEJA_02651	CDS	1266				hypothetical protein
CJBLAEJA_02652	CDS	777	lip1	3.1.1.3		Lipase 1
CJBLAEJA_02653	CDS	1581		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
CJBLAEJA_02654	CDS	1068				hypothetical protein
CJBLAEJA_02655	CDS	1140				hypothetical protein
CJBLAEJA_02656	CDS	777	echA8_3	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
CJBLAEJA_02657	CDS	594				hypothetical protein
CJBLAEJA_02658	CDS	465				hypothetical protein
CJBLAEJA_02659	CDS	1749			COG3653	putative protein
CJBLAEJA_02660	CDS	180				hypothetical protein
CJBLAEJA_02661	CDS	2724				hypothetical protein
CJBLAEJA_02662	CDS	714	copB_2			Copper resistance protein B
CJBLAEJA_02663	CDS	1911	copA_3			Copper resistance protein A
CJBLAEJA_02664	CDS	336				hypothetical protein
CJBLAEJA_02665	CDS	843				Putative enoyl-CoA hydratase EchA13
CJBLAEJA_02666	CDS	774	fabG_7	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase
CJBLAEJA_02667	CDS	1752	lcfB_3	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
CJBLAEJA_02668	CDS	666	sspA		COG0625	Stringent starvation protein A
CJBLAEJA_02669	tRNA	77				tRNA-His(gtg)
CJBLAEJA_02670	CDS	1374				hypothetical protein
CJBLAEJA_02671	CDS	936	ephA_2	3.3.2.10		Epoxide hydrolase A
CJBLAEJA_02672	CDS	1962	acsA_3	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
CJBLAEJA_02673	CDS	2082				hypothetical protein
CJBLAEJA_02674	CDS	252				hypothetical protein
CJBLAEJA_02675	CDS	351				hypothetical protein
CJBLAEJA_02676	CDS	786	lvr	1.1.1.-		Levodione reductase
CJBLAEJA_02677	CDS	270				hypothetical protein
CJBLAEJA_02678	CDS	480				hypothetical protein
CJBLAEJA_02679	CDS	1152				hypothetical protein
CJBLAEJA_02680	CDS	369				IS3 family transposase IS511
CJBLAEJA_02681	CDS	267				IS3 family transposase ISMamg1
CJBLAEJA_02682	CDS	825			COG1662	IS1 family transposase ISOba3
CJBLAEJA_02683	CDS	789				hypothetical protein
CJBLAEJA_02684	tRNA	89				tRNA-Stop(tta)
CJBLAEJA_02685	tRNA	76				tRNA-Phe(gaa)
CJBLAEJA_02686	CDS	228	yacG			DNA gyrase inhibitor YacG
CJBLAEJA_02687	CDS	1521	rng	3.1.26.-	COG1530	Ribonuclease G
CJBLAEJA_02688	CDS	600	maf	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
CJBLAEJA_02689	CDS	219	infA			Translation initiation factor IF-1
CJBLAEJA_02690	CDS	726				hypothetical protein
CJBLAEJA_02691	CDS	483				hypothetical protein
CJBLAEJA_02692	CDS	483				hypothetical protein
CJBLAEJA_02693	CDS	525				hypothetical protein
CJBLAEJA_02694	CDS	1296	hisD	1.1.1.23		Histidinol dehydrogenase
CJBLAEJA_02695	CDS	438				hypothetical protein
CJBLAEJA_02696	CDS	1275	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
CJBLAEJA_02697	CDS	171				hypothetical protein
CJBLAEJA_02698	tRNA	75				tRNA-Thr(ggt)
CJBLAEJA_02699	CDS	1149	dap_3	3.4.11.19		D-aminopeptidase
CJBLAEJA_02700	CDS	690				hypothetical protein
CJBLAEJA_02701	CDS	768	aviRb	2.1.1.208		23S rRNA (uridine(2479)-2'-O)-methyltransferase
CJBLAEJA_02702	CDS	696				hypothetical protein
CJBLAEJA_02703	CDS	765				hypothetical protein
CJBLAEJA_02704	CDS	1452	phrA	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
CJBLAEJA_02705	CDS	765	tauD_3	1.14.11.17	COG2175	Alpha-ketoglutarate-dependent taurine dioxygenase
CJBLAEJA_02706	CDS	879	leuO			HTH-type transcriptional regulator LeuO
CJBLAEJA_02707	CDS	1125				hypothetical protein
CJBLAEJA_02708	CDS	783	fecE		COG1120	Fe(3+) dicitrate transport ATP-binding protein FecE
CJBLAEJA_02709	CDS	1002	hmuU_1		COG0609	Hemin transport system permease protein HmuU
CJBLAEJA_02710	CDS	1062				hypothetical protein
CJBLAEJA_02711	CDS	651				hypothetical protein
CJBLAEJA_02712	CDS	411				hypothetical protein
CJBLAEJA_02713	CDS	1026				hypothetical protein
CJBLAEJA_02714	CDS	345	ihfA_2			Integration host factor subunit alpha
CJBLAEJA_02715	CDS	960	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
CJBLAEJA_02716	CDS	1983	nrdZ	1.17.4.1		Vitamin B12-dependent ribonucleoside-diphosphate reductase
CJBLAEJA_02717	CDS	969	pip	3.4.11.5		Proline iminopeptidase
CJBLAEJA_02718	CDS	759				hypothetical protein
CJBLAEJA_02719	CDS	771	fabG_8	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
CJBLAEJA_02720	CDS	1827	nhaP2		COG3263	K(+)/H(+) antiporter NhaP2
CJBLAEJA_02721	CDS	309		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
CJBLAEJA_02722	CDS	930		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
CJBLAEJA_02723	CDS	933				hypothetical protein
CJBLAEJA_02724	CDS	1203		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
CJBLAEJA_02725	CDS	486				hypothetical protein
CJBLAEJA_02726	CDS	1221	fadA_2	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
CJBLAEJA_02727	CDS	498				hypothetical protein
CJBLAEJA_02728	CDS	396				hypothetical protein
CJBLAEJA_02729	CDS	438				hypothetical protein
CJBLAEJA_02730	CDS	852				hypothetical protein
CJBLAEJA_02731	CDS	1323				hypothetical protein
CJBLAEJA_02732	CDS	870				hypothetical protein
CJBLAEJA_02733	CDS	1107				hypothetical protein
CJBLAEJA_02734	CDS	288				hypothetical protein
CJBLAEJA_02735	CDS	789	fabG_9	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
CJBLAEJA_02736	CDS	312				hypothetical protein
CJBLAEJA_02737	CDS	987				hypothetical protein
CJBLAEJA_02738	CDS	813	echA8_4	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
CJBLAEJA_02739	CDS	1173				hypothetical protein
CJBLAEJA_02740	CDS	921				hypothetical protein
CJBLAEJA_02741	CDS	1152	mmgC_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
CJBLAEJA_02742	CDS	921				hypothetical protein
CJBLAEJA_02743	CDS	930				hypothetical protein
CJBLAEJA_02744	CDS	912				hypothetical protein
CJBLAEJA_02745	CDS	603				hypothetical protein
CJBLAEJA_02746	CDS	879	echA8_5	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
CJBLAEJA_02747	CDS	966	aes_1	3.1.1.-	COG0657	Acetyl esterase
CJBLAEJA_02748	CDS	621	inhA_1	4.2.1.103		Isonitrile hydratase
CJBLAEJA_02749	CDS	681	inhA_2	4.2.1.103		Isonitrile hydratase
CJBLAEJA_02750	CDS	1080	rhaS			HTH-type transcriptional activator RhaS
