locus_tag	ftype	length_bp	gene	EC_number	COG	product
LEDLIAGG_03567	CDS	1242				hypothetical protein
LEDLIAGG_03568	CDS	846	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
LEDLIAGG_03569	CDS	789	clpP_3	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
LEDLIAGG_03570	CDS	1278				hypothetical protein
LEDLIAGG_03571	CDS	1734				hypothetical protein
LEDLIAGG_03572	CDS	471				hypothetical protein
LEDLIAGG_03573	CDS	381				hypothetical protein
LEDLIAGG_03574	CDS	1026				hypothetical protein
LEDLIAGG_03575	CDS	690				hypothetical protein
LEDLIAGG_03576	CDS	1752				hypothetical protein
LEDLIAGG_03577	CDS	273				hypothetical protein
LEDLIAGG_03578	CDS	381				hypothetical protein
LEDLIAGG_03579	CDS	1122				hypothetical protein
LEDLIAGG_03580	CDS	402				hypothetical protein
LEDLIAGG_03581	CDS	1398				hypothetical protein
LEDLIAGG_03582	CDS	474				hypothetical protein
LEDLIAGG_03583	CDS	165				hypothetical protein
LEDLIAGG_03584	CDS	1230	dnaG_2	2.7.7.-		DNA primase
LEDLIAGG_03585	CDS	828				hypothetical protein
LEDLIAGG_03586	CDS	246				hypothetical protein
LEDLIAGG_03587	CDS	639				hypothetical protein
LEDLIAGG_03588	CDS	174				hypothetical protein
LEDLIAGG_03589	CDS	156				hypothetical protein
LEDLIAGG_03590	CDS	531				hypothetical protein
LEDLIAGG_03591	CDS	627				hypothetical protein
LEDLIAGG_03592	CDS	528				hypothetical protein
LEDLIAGG_03593	CDS	1167	dnaN_1			Beta sliding clamp
LEDLIAGG_03594	CDS	501				Single-stranded DNA-binding protein
LEDLIAGG_03595	CDS	390				hypothetical protein
LEDLIAGG_03596	CDS	204				hypothetical protein
LEDLIAGG_03597	CDS	1023	xerC_5			Tyrosine recombinase XerC
LEDLIAGG_03598	tRNA	75				tRNA-Gly(ccc)
LEDLIAGG_03599	CDS	1932				hypothetical protein
LEDLIAGG_03600	CDS	789				hypothetical protein
LEDLIAGG_03601	CDS	1107				hypothetical protein
LEDLIAGG_03602	CDS	792				hypothetical protein
LEDLIAGG_03603	CDS	816				hypothetical protein
LEDLIAGG_03604	CDS	1092	dcd	3.5.4.13		dCTP deaminase, dUMP-forming
LEDLIAGG_03605	CDS	1191	metZ	2.5.1.-	COG0626	O-succinylhomoserine sulfhydrylase
LEDLIAGG_03606	CDS	606	ynjF		COG0558	Inner membrane protein YnjF
LEDLIAGG_03607	CDS	393	apaG		COG2967	Protein ApaG
LEDLIAGG_03608	CDS	1260				hypothetical protein
LEDLIAGG_03609	CDS	1809				hypothetical protein
LEDLIAGG_03610	CDS	900	folD_1		COG0190	Bifunctional protein FolD protein
LEDLIAGG_03611	CDS	1773				hypothetical protein
LEDLIAGG_03612	CDS	750	tsaC1	1.2.1.62		4-formylbenzenesulfonate dehydrogenase TsaC1/TsaC2
LEDLIAGG_03613	CDS	192				hypothetical protein
LEDLIAGG_03614	CDS	1071	hrcA		COG1420	Heat-inducible transcription repressor HrcA
LEDLIAGG_03615	CDS	753				hypothetical protein
LEDLIAGG_03616	CDS	249				hypothetical protein
LEDLIAGG_03617	CDS	1044				IS110 family transposase ISPye46
LEDLIAGG_03618	CDS	498				hypothetical protein
LEDLIAGG_03619	CDS	201				hypothetical protein
LEDLIAGG_03620	CDS	615				hypothetical protein
LEDLIAGG_03621	CDS	369				hypothetical protein
LEDLIAGG_03622	CDS	759				hypothetical protein
LEDLIAGG_03623	CDS	855	dapD	2.3.1.117		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
LEDLIAGG_03624	CDS	369	yhaI		COG3152	Inner membrane protein YhaI
LEDLIAGG_03625	CDS	1203	dapE_3	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
LEDLIAGG_03626	CDS	588				hypothetical protein
LEDLIAGG_03627	CDS	747	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
LEDLIAGG_03628	CDS	504	eis	2.3.1.-		N-acetyltransferase Eis
LEDLIAGG_03629	CDS	930	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
LEDLIAGG_03630	CDS	519	def	3.5.1.88	COG0242	Peptide deformylase
LEDLIAGG_03631	CDS	1248				hypothetical protein
LEDLIAGG_03632	CDS	477				hypothetical protein
LEDLIAGG_03633	CDS	501				hypothetical protein
LEDLIAGG_03634	CDS	987	spnN	1.1.1.384		dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose 3-reductase
LEDLIAGG_03635	CDS	1809	edd	4.2.1.12	COG0129	Phosphogluconate dehydratase
LEDLIAGG_03636	CDS	714	pgl	3.1.1.31		6-phosphogluconolactonase
LEDLIAGG_03637	CDS	1473	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
LEDLIAGG_03638	CDS	1476	tgnC	1.2.1.-	COG1012	(Z)-2-((N-methylformamido)methylene)-5-hydroxybutyrolactone dehydrogenase
LEDLIAGG_03639	CDS	237	yacG			DNA gyrase inhibitor YacG
LEDLIAGG_03640	CDS	630	yhdE	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
LEDLIAGG_03641	CDS	219	infA			Translation initiation factor IF-1
LEDLIAGG_03642	CDS	468				hypothetical protein
LEDLIAGG_03643	CDS	486				hypothetical protein
LEDLIAGG_03644	CDS	1308	hisD_2	1.1.1.23		Histidinol dehydrogenase
LEDLIAGG_03645	CDS	492				hypothetical protein
LEDLIAGG_03646	CDS	1290	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
LEDLIAGG_03647	CDS	162				hypothetical protein
LEDLIAGG_03648	tRNA	75				tRNA-Thr(ggt)
LEDLIAGG_03649	CDS	753				hypothetical protein
LEDLIAGG_03650	CDS	789	hmuV	3.6.3.-	COG4559	Hemin import ATP-binding protein HmuV
LEDLIAGG_03651	CDS	1083	btuC			Vitamin B12 import system permease protein BtuC
LEDLIAGG_03652	CDS	900	hmuT		COG4558	Hemin-binding periplasmic protein HmuT
LEDLIAGG_03653	CDS	1053	hemS		COG3720	Hemin transport protein HemS
LEDLIAGG_03654	CDS	201				hypothetical protein
LEDLIAGG_03655	CDS	2175	btuB			Vitamin B12 transporter BtuB
LEDLIAGG_03656	CDS	432				hypothetical protein
LEDLIAGG_03657	CDS	699	tolQ_2			Tol-Pal system protein TolQ
LEDLIAGG_03658	CDS	384				hypothetical protein
LEDLIAGG_03659	CDS	393				hypothetical protein
LEDLIAGG_03660	CDS	1107				hypothetical protein
LEDLIAGG_03661	CDS	2055	pglF	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
LEDLIAGG_03662	CDS	555	pglC	2.7.8.36	COG2148	Undecaprenyl phosphate N,N'-diacetylbacillosamine 1-phosphate transferase
LEDLIAGG_03663	CDS	1008				hypothetical protein
LEDLIAGG_03664	CDS	1119	wbpE	2.6.1.98	COG0399	UDP-2-acetamido-2-deoxy-3-oxo-D-glucuronate aminotransferase
LEDLIAGG_03665	CDS	1374	egtA	6.3.2.2	COG3572	Glutamate--cysteine ligase EgtA
LEDLIAGG_03666	CDS	735	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
LEDLIAGG_03667	CDS	648				hypothetical protein
LEDLIAGG_03668	CDS	141				hypothetical protein
LEDLIAGG_03669	CDS	741				hypothetical protein
LEDLIAGG_03670	CDS	675	lutC			Lactate utilization protein C
LEDLIAGG_03671	CDS	1437	lutB		COG1139	Lactate utilization protein B
LEDLIAGG_03672	CDS	774	lutA_1		COG0247	Lactate utilization protein A
LEDLIAGG_03673	CDS	1497		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
LEDLIAGG_03674	CDS	591				hypothetical protein
LEDLIAGG_03675	CDS	1206				hypothetical protein
LEDLIAGG_03676	CDS	375				hypothetical protein
LEDLIAGG_03677	CDS	1341	lutA_2			Lactate utilization protein A
LEDLIAGG_03678	CDS	879	panS		COG0385	Pantothenate precursors transporter PanS
LEDLIAGG_03679	CDS	798				hypothetical protein
LEDLIAGG_03680	CDS	642	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
LEDLIAGG_03681	CDS	1800	araC_2	4.2.1.25		L-arabonate dehydratase
LEDLIAGG_03682	CDS	465				hypothetical protein
LEDLIAGG_03683	CDS	603	rsmA_2	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
LEDLIAGG_03684	CDS	594		1.-.-.-	COG0431	NAD(P)H-dependent FMN reductase
LEDLIAGG_03685	CDS	708	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
LEDLIAGG_03686	CDS	294				hypothetical protein
LEDLIAGG_03687	CDS	930	ribN_3			Riboflavin transporter
LEDLIAGG_03688	CDS	1278				hypothetical protein
LEDLIAGG_03689	CDS	693	fzlA			FtsZ-localized protein A
LEDLIAGG_03690	CDS	1155	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
LEDLIAGG_03691	CDS	906	yeeZ		COG0451	Protein YeeZ
LEDLIAGG_03692	CDS	1026	mepA	3.4.24.-		Penicillin-insensitive murein endopeptidase
LEDLIAGG_03693	CDS	1014	glk_2	2.7.1.2	COG0837	Glucokinase
LEDLIAGG_03694	CDS	1824		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
LEDLIAGG_03695	CDS	816	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
LEDLIAGG_03696	CDS	621	gpmA_1	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
LEDLIAGG_03697	tRNA	85				tRNA-Leu(cag)
LEDLIAGG_03698	CDS	231				hypothetical protein
LEDLIAGG_03699	CDS	1095				hypothetical protein
LEDLIAGG_03700	CDS	1104				hypothetical protein
LEDLIAGG_03701	CDS	708	mshB	3.5.1.103		1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase
LEDLIAGG_03702	CDS	597				hypothetical protein
LEDLIAGG_03703	CDS	978	scrK	2.7.1.4	COG0524	Fructokinase
LEDLIAGG_03704	CDS	756				hypothetical protein
LEDLIAGG_03705	CDS	240				hypothetical protein
LEDLIAGG_03706	CDS	753				hypothetical protein
LEDLIAGG_03707	CDS	291				hypothetical protein
LEDLIAGG_03708	CDS	960	hdfR_4			HTH-type transcriptional regulator HdfR
LEDLIAGG_03709	CDS	1560	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
LEDLIAGG_03710	CDS	456				hypothetical protein
LEDLIAGG_03711	CDS	3447	rcsC_11	2.7.13.3		Sensor histidine kinase RcsC
LEDLIAGG_03712	CDS	1482				hypothetical protein
LEDLIAGG_03713	CDS	984	fbpA			Fe(3+)-binding periplasmic protein
LEDLIAGG_03714	CDS	1959	acsA_4	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
LEDLIAGG_03715	CDS	1842				hypothetical protein
LEDLIAGG_03716	CDS	243				hypothetical protein
LEDLIAGG_03717	CDS	1038	des	1.14.19.-	COG3239	Fatty acid desaturase
LEDLIAGG_03718	CDS	720				hypothetical protein
LEDLIAGG_03719	CDS	1278	puuB_3	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
LEDLIAGG_03720	CDS	1521				hypothetical protein
LEDLIAGG_03721	CDS	1215	hutI_2	3.5.2.7		Imidazolonepropionase
LEDLIAGG_03722	CDS	1506	hbpA_3		COG0747	Heme-binding protein A
LEDLIAGG_03723	CDS	780				hypothetical protein
LEDLIAGG_03724	CDS	1509	gsiB_2		COG0747	Glutathione-binding protein GsiB
LEDLIAGG_03725	CDS	927	dppB_4		COG0601	Dipeptide transport system permease protein DppB
LEDLIAGG_03726	CDS	867	ddpC_4		COG1173	putative D,D-dipeptide transport system permease protein DdpC
LEDLIAGG_03727	CDS	789	kduD_2	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
LEDLIAGG_03728	CDS	912	pgdA	3.5.1.-		Peptidoglycan deacetylase
LEDLIAGG_03729	CDS	1545	acyI			Acylase ACY 1 proenzyme
LEDLIAGG_03730	CDS	972	oppD_4		COG0444	Oligopeptide transport ATP-binding protein OppD
LEDLIAGG_03731	CDS	999	oppF_3		COG4608	Oligopeptide transport ATP-binding protein OppF
LEDLIAGG_03732	CDS	399				hypothetical protein
LEDLIAGG_03733	CDS	282				hypothetical protein
LEDLIAGG_03734	CDS	783				hypothetical protein
LEDLIAGG_03735	CDS	1302	imuB			Protein ImuB
LEDLIAGG_03736	CDS	3270	dnaE2	2.7.7.7		Error-prone DNA polymerase
LEDLIAGG_03737	CDS	1233	fabF_4	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
LEDLIAGG_03738	CDS	255	acpP_2			Acyl carrier protein
LEDLIAGG_03739	CDS	669	ureD			Urease accessory protein UreD
LEDLIAGG_03740	CDS	303	ureA1	3.5.1.5		Urease subunit gamma 1
LEDLIAGG_03741	CDS	597				hypothetical protein
LEDLIAGG_03742	CDS	306	ureB1	3.5.1.5		Urease subunit beta 1
LEDLIAGG_03743	CDS	474				hypothetical protein
LEDLIAGG_03744	CDS	1713	ureC1	3.5.1.5		Urease subunit alpha 1
LEDLIAGG_03745	CDS	471				hypothetical protein
LEDLIAGG_03746	CDS	600	gst	2.5.1.18	COG0625	Glutathione S-transferase GST-4.5
LEDLIAGG_03747	CDS	564	ureE			Urease accessory protein UreE
LEDLIAGG_03748	CDS	714	ureF		COG0830	Urease accessory protein UreF
LEDLIAGG_03749	CDS	396				hypothetical protein
LEDLIAGG_03750	CDS	648	ureG			Urease accessory protein UreG
LEDLIAGG_03751	CDS	894	dapA_3	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
LEDLIAGG_03752	CDS	501				hypothetical protein
LEDLIAGG_03753	CDS	864				hypothetical protein
LEDLIAGG_03754	CDS	183				hypothetical protein
LEDLIAGG_03755	CDS	438				hypothetical protein
LEDLIAGG_03756	CDS	1809				hypothetical protein
LEDLIAGG_03757	CDS	822		4.2.1.150	COG1024	Crotonyl-CoA hydratase
LEDLIAGG_03758	CDS	1620	xynB	3.2.1.37		Beta-xylosidase
LEDLIAGG_03759	CDS	1050	gpr	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
LEDLIAGG_03760	CDS	1158	iolG_3	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
LEDLIAGG_03761	CDS	750				hypothetical protein
LEDLIAGG_03762	CDS	1086	ugpC_6	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
LEDLIAGG_03763	CDS	951	melC		COG0395	Melibiose/raffinose/stachyose import permease protein MelC
LEDLIAGG_03764	CDS	897	melD_5		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
LEDLIAGG_03765	CDS	1230				putative sugar-binding periplasmic protein
LEDLIAGG_03766	CDS	1056	rafR			HTH-type transcriptional regulator RafR
LEDLIAGG_03767	CDS	687				hypothetical protein
LEDLIAGG_03768	CDS	1032			COG1638	Solute-binding protein
LEDLIAGG_03769	CDS	744				hypothetical protein
LEDLIAGG_03770	CDS	1143				hypothetical protein
LEDLIAGG_03771	CDS	909				hypothetical protein
LEDLIAGG_03772	tRNA	77				tRNA-Arg(ccg)
LEDLIAGG_03773	CDS	627				hypothetical protein
LEDLIAGG_03774	CDS	1710				hypothetical protein
LEDLIAGG_03775	CDS	1047				hypothetical protein
LEDLIAGG_03776	CDS	654				hypothetical protein
LEDLIAGG_03777	CDS	321				hypothetical protein
LEDLIAGG_03778	CDS	396				hypothetical protein
LEDLIAGG_03779	CDS	678				hypothetical protein
LEDLIAGG_03780	CDS	720				hypothetical protein
LEDLIAGG_03781	CDS	2076				hypothetical protein
LEDLIAGG_03782	CDS	2634	recD2_2	3.6.4.12		ATP-dependent RecD-like DNA helicase
LEDLIAGG_03783	CDS	1815				hypothetical protein
LEDLIAGG_03784	CDS	411				hypothetical protein
LEDLIAGG_03785	CDS	834				hypothetical protein
LEDLIAGG_03786	CDS	993	traC	2.7.7.-		DNA primase TraC
LEDLIAGG_03787	CDS	105				hypothetical protein
LEDLIAGG_03788	CDS	2079				hypothetical protein
LEDLIAGG_03789	CDS	1011				hypothetical protein
LEDLIAGG_03790	CDS	921				hypothetical protein
LEDLIAGG_03791	CDS	279				hypothetical protein
LEDLIAGG_03792	CDS	276				hypothetical protein
LEDLIAGG_03793	CDS	1116				hypothetical protein
LEDLIAGG_03794	CDS	4053				hypothetical protein
LEDLIAGG_03795	CDS	321				hypothetical protein
LEDLIAGG_03796	CDS	1176				hypothetical protein
LEDLIAGG_03797	CDS	825				hypothetical protein
LEDLIAGG_03798	CDS	114				hypothetical protein
LEDLIAGG_03799	CDS	189				hypothetical protein
LEDLIAGG_03800	CDS	816	oxyR_4			Hydrogen peroxide-inducible genes activator
LEDLIAGG_03801	CDS	1020				hypothetical protein
LEDLIAGG_03802	CDS	831				hypothetical protein
LEDLIAGG_03803	CDS	1191				hypothetical protein
LEDLIAGG_03804	CDS	1170	bbsE	2.8.3.15		Succinyl-CoA:(R)-benzylsuccinate CoA-transferase subunit BbsE
LEDLIAGG_03805	CDS	1257	bbsF	2.8.3.15		Succinyl-CoA:(R)-benzylsuccinate CoA-transferase subunit BbsF
LEDLIAGG_03806	CDS	1980				hypothetical protein
LEDLIAGG_03807	CDS	1119	ghrB	1.1.1.81		Glyoxylate/hydroxypyruvate reductase B
LEDLIAGG_03808	CDS	1359				hypothetical protein
LEDLIAGG_03809	CDS	444				hypothetical protein
LEDLIAGG_03810	CDS	618				hypothetical protein
LEDLIAGG_03811	CDS	453				hypothetical protein
LEDLIAGG_03812	CDS	1188				hypothetical protein
LEDLIAGG_03813	CDS	1122				hypothetical protein
LEDLIAGG_03814	CDS	1197	uctC_2	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
LEDLIAGG_03815	CDS	870				hypothetical protein
LEDLIAGG_03816	CDS	1623	lcfB_2	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
LEDLIAGG_03817	CDS	933	xerC_6			Tyrosine recombinase XerC
LEDLIAGG_03818	CDS	981	ppsC	2.3.1.41		Phthiocerol synthesis polyketide synthase type I PpsC
LEDLIAGG_03819	CDS	1026			COG1638	Solute-binding protein
LEDLIAGG_03820	CDS	597				hypothetical protein
LEDLIAGG_03821	CDS	1311	dctM_18		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
LEDLIAGG_03822	CDS	1959	acsA_5	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
LEDLIAGG_03823	CDS	711	rspR_3		COG1802	HTH-type transcriptional repressor RspR
LEDLIAGG_03824	CDS	1395		3.5.2.-		D-hydantoinase
LEDLIAGG_03825	CDS	1041			COG1840	putative protein
LEDLIAGG_03826	CDS	1119	btuD_11	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
LEDLIAGG_03827	CDS	798	potB_3		COG1176	Spermidine/putrescine transport system permease protein PotB
LEDLIAGG_03828	CDS	792	ydcV_8			Inner membrane ABC transporter permease protein YdcV
LEDLIAGG_03829	CDS	873	pknD	2.7.11.1	COG0515	Serine/threonine-protein kinase PknD
LEDLIAGG_03830	CDS	390				hypothetical protein
LEDLIAGG_03831	CDS	1380	hisC_4	2.6.1.9		Histidinol-phosphate aminotransferase
LEDLIAGG_03832	CDS	975	purA_2	6.3.4.4	COG0104	Adenylosuccinate synthetase
LEDLIAGG_03833	CDS	1473				hypothetical protein
LEDLIAGG_03834	CDS	810				IS21 family transposase ISRel5
LEDLIAGG_03835	CDS	381	purA_3	6.3.4.4	COG0104	Adenylosuccinate synthetase
LEDLIAGG_03836	CDS	699	pdhR		COG2186	Pyruvate dehydrogenase complex repressor
LEDLIAGG_03837	CDS	981				IS3 family transposase ISSsp2
LEDLIAGG_03838	CDS	375				IS3 family transposase ISMex37
LEDLIAGG_03839	CDS	1557	mco_2	1.-.-.-		Multicopper oxidase mco
LEDLIAGG_03840	CDS	1206	hpxO	1.14.13.113	COG0654	FAD-dependent urate hydroxylase
LEDLIAGG_03841	CDS	552				hypothetical protein
LEDLIAGG_03842	CDS	360				hypothetical protein
LEDLIAGG_03843	CDS	936				hypothetical protein
LEDLIAGG_03844	CDS	183				hypothetical protein
LEDLIAGG_03845	CDS	411				hypothetical protein
LEDLIAGG_03846	CDS	612				hypothetical protein
LEDLIAGG_03847	CDS	1554	rox	1.14.13.-	COG0654	Rifampicin monooxygenase
LEDLIAGG_03848	CDS	615				hypothetical protein
LEDLIAGG_03849	CDS	435				hypothetical protein
LEDLIAGG_03850	CDS	882	qorB	1.6.5.2	COG0702	Quinone oxidoreductase 2
LEDLIAGG_03851	CDS	441				hypothetical protein
LEDLIAGG_03852	CDS	630	paiB		COG2808	Protease synthase and sporulation protein PAI 2
LEDLIAGG_03853	CDS	747	prpE	3.6.1.17	COG0639	Bis(5'-nucleosyl)-tetraphosphatase PrpE [asymmetrical]
LEDLIAGG_03854	CDS	462				hypothetical protein
LEDLIAGG_03855	CDS	606				hypothetical protein
LEDLIAGG_03856	CDS	708				hypothetical protein
LEDLIAGG_03857	CDS	147				hypothetical protein
LEDLIAGG_03858	CDS	642				hypothetical protein
LEDLIAGG_03859	CDS	249				hypothetical protein
LEDLIAGG_03860	CDS	423				hypothetical protein
LEDLIAGG_03861	CDS	195				hypothetical protein
LEDLIAGG_03862	CDS	222				hypothetical protein
LEDLIAGG_03863	CDS	621				hypothetical protein
LEDLIAGG_03864	CDS	171				hypothetical protein
LEDLIAGG_03865	CDS	1038				hypothetical protein
LEDLIAGG_03866	CDS	369				hypothetical protein
LEDLIAGG_03867	CDS	1623				IS66 family transposase ISAzs21
LEDLIAGG_03868	CDS	1536				hypothetical protein
LEDLIAGG_03869	CDS	792				IS21 family transposase ISRsp3
LEDLIAGG_03870	CDS	174				hypothetical protein
LEDLIAGG_03871	CDS	1200	gci_2	5.5.1.27	COG4948	D-galactarolactone cycloisomerase
LEDLIAGG_03872	CDS	750	proA_2	4.1.3.16		4-hydroxy-4-methyl-2-oxoglutarate aldolase/4-carboxy-4-hydroxy-2-oxoadipate aldolase
LEDLIAGG_03873	CDS	783	glnQ_4			Glutamine transport ATP-binding protein GlnQ
LEDLIAGG_03874	CDS	810	fliY		COG0834	L-cystine-binding protein FliY
LEDLIAGG_03875	CDS	414	tcyB		COG0765	L-cystine transport system permease protein TcyB
LEDLIAGG_03876	CDS	669	yecS_2		COG0765	L-cystine transport system permease protein YecS
LEDLIAGG_03877	CDS	711	lutR_3		COG2186	HTH-type transcriptional regulator LutR
LEDLIAGG_03878	CDS	933		1.1.1.215	COG1052	2-ketogluconate reductase
LEDLIAGG_03879	CDS	855	folD_2		COG0190	Bifunctional protein FolD protein
LEDLIAGG_03880	CDS	1173				hypothetical protein
LEDLIAGG_03881	CDS	861	ribX_4			Riboflavin transport system permease protein RibX
LEDLIAGG_03882	CDS	777	ssuB	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
LEDLIAGG_03883	CDS	582	azoR_4	1.7.1.17		FMN-dependent NADH-azoreductase
LEDLIAGG_03884	CDS	831	folD_3			Bifunctional protein FolD protein
LEDLIAGG_03885	CDS	861	ribX_5			Riboflavin transport system permease protein RibX
LEDLIAGG_03886	CDS	807	btuD_12	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
LEDLIAGG_03887	CDS	1275	dadA1_2	1.4.99.-	COG0665	D-amino acid dehydrogenase 1
LEDLIAGG_03888	CDS	1395				hypothetical protein
LEDLIAGG_03889	CDS	1302	codAch2_2	3.5.4.11	COG0402	Pterin deaminase
LEDLIAGG_03890	CDS	795				hypothetical protein
LEDLIAGG_03891	CDS	501	allA_2	4.3.2.3		Ureidoglycolate lyase
LEDLIAGG_03892	CDS	3297				hypothetical protein
LEDLIAGG_03893	CDS	774	pcaR_3		COG1414	Pca regulon regulatory protein
LEDLIAGG_03894	CDS	183				hypothetical protein
LEDLIAGG_03895	CDS	378				hypothetical protein
LEDLIAGG_03896	CDS	1329				hypothetical protein
LEDLIAGG_03897	CDS	258				hypothetical protein
LEDLIAGG_03898	CDS	1320				hypothetical protein
LEDLIAGG_03899	CDS	2292	cph1	2.7.13.3		Phytochrome-like protein cph1
LEDLIAGG_03900	CDS	606	fixJ_2			Transcriptional regulatory protein FixJ
LEDLIAGG_03901	CDS	279				hypothetical protein
LEDLIAGG_03902	CDS	456	tspO_1		COG3476	Tryptophan-rich sensory protein
LEDLIAGG_03903	CDS	1833	dxs_2	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
LEDLIAGG_03904	CDS	426				hypothetical protein
LEDLIAGG_03905	CDS	1056	bchI	6.6.1.1	COG1239	Magnesium-chelatase 38 kDa subunit
LEDLIAGG_03906	CDS	1728	bchD	6.6.1.1	COG1240	Magnesium-chelatase 60 kDa subunit
LEDLIAGG_03907	CDS	900	menH_7	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
LEDLIAGG_03908	CDS	1536	crtI	1.3.99.28	COG1233	Phytoene desaturase (neurosporene-forming)
LEDLIAGG_03909	CDS	1050				hypothetical protein
LEDLIAGG_03910	CDS	150				hypothetical protein
LEDLIAGG_03911	CDS	714	crtC	4.2.1.131		Acyclic carotenoid 1,2-hydratase
LEDLIAGG_03912	CDS	1563	crtD	1.3.99.27		Hydroxyneurosporene desaturase
LEDLIAGG_03913	CDS	879		2.5.1.10		Farnesyl diphosphate synthase
LEDLIAGG_03914	CDS	1170	crtF	2.1.1.210		Demethylspheroidene O-methyltransferase
LEDLIAGG_03915	CDS	942	lgoD	1.1.1.414	COG1063	L-galactonate-5-dehydrogenase
LEDLIAGG_03916	CDS	1014	bchX	1.3.7.15	COG1348	Chlorophyllide reductase 35.5 kDa chain
LEDLIAGG_03917	CDS	1608	bchY	1.3.7.15		Chlorophyllide reductase 52.5 kDa chain
LEDLIAGG_03918	CDS	1449	bchZ	1.3.7.15	COG2710	Chlorophyllide reductase subunit Z
LEDLIAGG_03919	CDS	222				hypothetical protein
LEDLIAGG_03920	CDS	222				hypothetical protein
LEDLIAGG_03921	CDS	189				hypothetical protein
LEDLIAGG_03922	CDS	825	pufL			Reaction center protein L chain
LEDLIAGG_03923	CDS	924	pufM			Reaction center protein M chain
LEDLIAGG_03924	CDS	579	idi_1	5.3.3.2	COG1443	Isopentenyl-diphosphate Delta-isomerase
LEDLIAGG_03925	CDS	1230	hemA_1	2.3.1.37	COG0156	5-aminolevulinate synthase
LEDLIAGG_03926	CDS	834				hypothetical protein
LEDLIAGG_03927	CDS	1065				hypothetical protein
LEDLIAGG_03928	CDS	303				hypothetical protein
LEDLIAGG_03929	CDS	456				hypothetical protein
LEDLIAGG_03930	CDS	675				hypothetical protein
LEDLIAGG_03931	CDS	780	puhA			Reaction center protein H chain
LEDLIAGG_03932	CDS	1431	pucC_1			Protein PucC
LEDLIAGG_03933	CDS	702	bchM	2.1.1.11	COG2227	Magnesium-protoporphyrin O-methyltransferase
LEDLIAGG_03934	CDS	909	chlL	1.3.7.7	COG1348	Light-independent protochlorophyllide reductase iron-sulfur ATP-binding protein
LEDLIAGG_03935	CDS	3693				hypothetical protein
LEDLIAGG_03936	CDS	1551	chlB	1.3.7.7	COG2710	Light-independent protochlorophyllide reductase subunit B
LEDLIAGG_03937	CDS	1287	bchN	1.3.7.7	COG2710	Light-independent protochlorophyllide reductase subunit N
LEDLIAGG_03938	CDS	411				hypothetical protein
LEDLIAGG_03939	CDS	903				hypothetical protein
LEDLIAGG_03940	CDS	1440				hypothetical protein
LEDLIAGG_03941	CDS	822	menA	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
