locus_tag	ftype	length_bp	gene	EC_number	COG	product
OAFLDBJD_03629	CDS	498	pyrE_2	2.4.2.10		Orotate phosphoribosyltransferase
OAFLDBJD_03630	CDS	1008	bioB	2.8.1.6	COG0502	Biotin synthase
OAFLDBJD_03631	CDS	1251	bioF	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase
OAFLDBJD_03632	CDS	768	bioH	3.1.1.85	COG0596	Pimeloyl-[acyl-carrier protein] methyl ester esterase
OAFLDBJD_03633	CDS	1569	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
OAFLDBJD_03634	CDS	231				hypothetical protein
OAFLDBJD_03635	CDS	2142	sthA_2	1.6.1.1		Soluble pyridine nucleotide transhydrogenase
OAFLDBJD_03636	CDS	723				hypothetical protein
OAFLDBJD_03637	CDS	1200				hypothetical protein
OAFLDBJD_03638	CDS	2235				hypothetical protein
OAFLDBJD_03639	CDS	552				hypothetical protein
OAFLDBJD_03640	CDS	2775	pknD_27	2.7.11.1		Serine/threonine-protein kinase PknD
OAFLDBJD_03641	CDS	657				hypothetical protein
OAFLDBJD_03642	CDS	1038				hypothetical protein
OAFLDBJD_03643	CDS	2445	btuB_16			Vitamin B12 transporter BtuB
OAFLDBJD_03644	CDS	903	cmpR_1			HTH-type transcriptional activator CmpR
OAFLDBJD_03645	CDS	711	gph	3.1.3.18		Phosphoglycolate phosphatase
OAFLDBJD_03646	CDS	954				hypothetical protein
OAFLDBJD_03647	CDS	792	phnC	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
OAFLDBJD_03648	CDS	1041				hypothetical protein
OAFLDBJD_03649	CDS	1533	phoD_2	3.1.3.1	COG3540	Alkaline phosphatase D
OAFLDBJD_03650	CDS	2136				hypothetical protein
OAFLDBJD_03651	CDS	2340	fyuA_2		COG1629	Pesticin receptor
OAFLDBJD_03652	CDS	1314				hypothetical protein
OAFLDBJD_03653	CDS	1386				hypothetical protein
OAFLDBJD_03654	CDS	309				hypothetical protein
OAFLDBJD_03655	CDS	2532	pknD_28	2.7.11.1		Serine/threonine-protein kinase PknD
OAFLDBJD_03656	CDS	1170				hypothetical protein
OAFLDBJD_03657	CDS	3258	sasA_15	2.7.-.-		Adaptive-response sensory-kinase SasA
OAFLDBJD_03658	CDS	777	zraS	2.7.13.3		Sensor protein ZraS
OAFLDBJD_03659	CDS	330	mrpG		COG1320	Na(+)/H(+) antiporter subunit G
OAFLDBJD_03660	CDS	270	mrpF		COG2212	Na(+)/H(+) antiporter subunit F
OAFLDBJD_03661	CDS	486	mrpE		COG1863	Na(+)/H(+) antiporter subunit E
OAFLDBJD_03662	CDS	1572	mrpD_2		COG0651	Na(+)/H(+) antiporter subunit D
OAFLDBJD_03663	CDS	369	mnhC1_2		COG1006	Na(+)/H(+) antiporter subunit C1
OAFLDBJD_03664	CDS	2802	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
OAFLDBJD_03665	CDS	1374	sdcS			Sodium-dependent dicarboxylate transporter SdcS
OAFLDBJD_03666	CDS	909				hypothetical protein
OAFLDBJD_03667	CDS	2166	volA		COG1073	Lysophospholipase VolA
OAFLDBJD_03668	CDS	1872				hypothetical protein
OAFLDBJD_03669	CDS	1356				putative protein
OAFLDBJD_03670	CDS	1107	hcf136			Ycf48-like protein
OAFLDBJD_03671	CDS	2484				hypothetical protein
OAFLDBJD_03672	CDS	675				hypothetical protein
OAFLDBJD_03673	CDS	1212	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
OAFLDBJD_03674	CDS	465	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
OAFLDBJD_03675	CDS	2331	glmM_2			Phosphoglucosamine mutase
OAFLDBJD_03676	CDS	186				hypothetical protein
OAFLDBJD_03677	CDS	3360				hypothetical protein
OAFLDBJD_03678	CDS	1320	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
OAFLDBJD_03679	CDS	1230				hypothetical protein
OAFLDBJD_03680	CDS	444	yccU		COG1832	putative protein YccU
OAFLDBJD_03681	CDS	132				hypothetical protein
OAFLDBJD_03682	CDS	1233				L-lactate transporter
OAFLDBJD_03683	CDS	960				hypothetical protein
OAFLDBJD_03684	CDS	840				hypothetical protein
OAFLDBJD_03685	CDS	696				hypothetical protein
OAFLDBJD_03686	CDS	750				hypothetical protein
OAFLDBJD_03687	CDS	1266				hypothetical protein
OAFLDBJD_03688	CDS	666				hypothetical protein
OAFLDBJD_03689	CDS	489				hypothetical protein
OAFLDBJD_03690	CDS	654				hypothetical protein
OAFLDBJD_03691	CDS	297				hypothetical protein
OAFLDBJD_03692	CDS	852				hypothetical protein
OAFLDBJD_03693	CDS	942				hypothetical protein
OAFLDBJD_03694	CDS	993				hypothetical protein
OAFLDBJD_03695	CDS	1056				hypothetical protein
OAFLDBJD_03696	CDS	864				hypothetical protein
OAFLDBJD_03697	CDS	489				hypothetical protein
OAFLDBJD_03698	CDS	300				hypothetical protein
OAFLDBJD_03699	CDS	813	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
OAFLDBJD_03700	CDS	1206				hypothetical protein
OAFLDBJD_03701	CDS	360				hypothetical protein
OAFLDBJD_03702	CDS	2298				hypothetical protein
OAFLDBJD_03703	CDS	2346				hypothetical protein
OAFLDBJD_03704	CDS	1497				hypothetical protein
OAFLDBJD_03705	CDS	990				hypothetical protein
OAFLDBJD_03706	CDS	993				hypothetical protein
OAFLDBJD_03707	CDS	705				hypothetical protein
OAFLDBJD_03708	CDS	1350				hypothetical protein
OAFLDBJD_03709	CDS	1635				hypothetical protein
OAFLDBJD_03710	CDS	753	anr_4			Transcriptional activator protein Anr
OAFLDBJD_03711	CDS	333				hypothetical protein
OAFLDBJD_03712	CDS	414				hypothetical protein
OAFLDBJD_03713	CDS	1215				hypothetical protein
OAFLDBJD_03714	CDS	846				hypothetical protein
OAFLDBJD_03715	CDS	2277				hypothetical protein
OAFLDBJD_03716	CDS	801				hypothetical protein
OAFLDBJD_03717	CDS	2244	btuB_17			Vitamin B12 transporter BtuB
OAFLDBJD_03718	CDS	2097				hypothetical protein
OAFLDBJD_03719	CDS	381				hypothetical protein
OAFLDBJD_03720	CDS	438				hypothetical protein
OAFLDBJD_03721	CDS	480				hypothetical protein
OAFLDBJD_03722	CDS	756	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
OAFLDBJD_03723	CDS	1512	deoA	2.4.2.4	COG0213	Thymidine phosphorylase
OAFLDBJD_03724	CDS	1263	deoB	5.4.2.7	COG1015	Phosphopentomutase
OAFLDBJD_03725	CDS	738	deoD	2.4.2.1		Purine nucleoside phosphorylase DeoD-type
OAFLDBJD_03726	CDS	1284				hypothetical protein
OAFLDBJD_03727	CDS	357				hypothetical protein
OAFLDBJD_03728	CDS	594	ogt_1	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
OAFLDBJD_03729	CDS	420				hypothetical protein
OAFLDBJD_03730	CDS	1125	pilT_3		COG2805	Twitching mobility protein
OAFLDBJD_03731	CDS	630				hypothetical protein
OAFLDBJD_03732	CDS	375				hypothetical protein
OAFLDBJD_03733	CDS	534	rayT_6		COG1943	REP-associated tyrosine transposase
OAFLDBJD_03734	CDS	402	blaI_1		COG3682	Penicillinase repressor
OAFLDBJD_03735	CDS	1005				hypothetical protein
OAFLDBJD_03736	CDS	1221				hypothetical protein
OAFLDBJD_03737	CDS	330				hypothetical protein
OAFLDBJD_03738	CDS	1536				hypothetical protein
OAFLDBJD_03739	CDS	3129	czcA_2			Cobalt-zinc-cadmium resistance protein CzcA
OAFLDBJD_03740	CDS	1947				hypothetical protein
OAFLDBJD_03741	CDS	789	nagR_1		COG2188	HTH-type transcriptional repressor NagR
OAFLDBJD_03742	CDS	1467	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
OAFLDBJD_03743	CDS	726				hypothetical protein
OAFLDBJD_03744	CDS	822				hypothetical protein
OAFLDBJD_03745	CDS	1839	edd	4.2.1.12	COG0129	Phosphogluconate dehydratase
OAFLDBJD_03746	CDS	111				hypothetical protein
OAFLDBJD_03747	CDS	651	eda		COG0800	KHG/KDPG aldolase
OAFLDBJD_03748	CDS	813	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
OAFLDBJD_03749	CDS	882				hypothetical protein
OAFLDBJD_03750	CDS	1485	dauA_2		COG0659	C4-dicarboxylic acid transporter DauA
OAFLDBJD_03751	CDS	1809				hypothetical protein
OAFLDBJD_03752	CDS	387				hypothetical protein
OAFLDBJD_03753	CDS	3597	recC	3.1.11.5	COG1330	RecBCD enzyme subunit RecC
OAFLDBJD_03754	CDS	1326				hypothetical protein
OAFLDBJD_03755	CDS	846				hypothetical protein
OAFLDBJD_03756	CDS	1170	macA_2		COG0845	Macrolide export protein MacA
OAFLDBJD_03757	CDS	1242				hypothetical protein
OAFLDBJD_03758	CDS	717	lolD_2	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
OAFLDBJD_03759	CDS	1257				hypothetical protein
OAFLDBJD_03760	CDS	240	osmY_1		COG2823	Osmotically-inducible protein Y
OAFLDBJD_03761	CDS	399				hypothetical protein
OAFLDBJD_03762	CDS	450				hypothetical protein
OAFLDBJD_03763	CDS	1110	rcsC_12	2.7.13.3		Sensor histidine kinase RcsC
OAFLDBJD_03764	CDS	165				hypothetical protein
OAFLDBJD_03765	CDS	231				hypothetical protein
OAFLDBJD_03766	CDS	2439	copA_2	7.2.2.8		putative copper-importing P-type ATPase A
OAFLDBJD_03767	CDS	498				hypothetical protein
OAFLDBJD_03768	CDS	1416				hypothetical protein
OAFLDBJD_03769	CDS	1377	ftsP			Cell division protein FtsP
OAFLDBJD_03770	CDS	1116	tqsA		COG0628	AI-2 transport protein TqsA
OAFLDBJD_03771	CDS	336				hypothetical protein
OAFLDBJD_03772	CDS	477				hypothetical protein
OAFLDBJD_03773	CDS	360				hypothetical protein
OAFLDBJD_03774	CDS	369				hypothetical protein
OAFLDBJD_03775	CDS	177				hypothetical protein
OAFLDBJD_03776	CDS	1380	algB		COG2204	Alginate biosynthesis transcriptional regulatory protein AlgB
OAFLDBJD_03777	CDS	510				hypothetical protein
OAFLDBJD_03778	CDS	2304	rcsC_13	2.7.13.3		Sensor histidine kinase RcsC
OAFLDBJD_03779	CDS	1533				hypothetical protein
OAFLDBJD_03780	CDS	222				hypothetical protein
OAFLDBJD_03781	CDS	198				hypothetical protein
OAFLDBJD_03782	CDS	537				hypothetical protein
OAFLDBJD_03783	CDS	1929				hypothetical protein
OAFLDBJD_03784	CDS	1737				hypothetical protein
OAFLDBJD_03785	CDS	456				hypothetical protein
OAFLDBJD_03786	CDS	1659	ybaL		COG1226	Putative cation/proton antiporter YbaL
OAFLDBJD_03787	CDS	882				hypothetical protein
OAFLDBJD_03788	CDS	444	aroQ1	4.2.1.10	COG0757	3-dehydroquinate dehydratase 1
OAFLDBJD_03789	CDS	483	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
OAFLDBJD_03790	CDS	381				hypothetical protein
OAFLDBJD_03791	CDS	1482	accC	6.3.4.14	COG0439	Biotin carboxylase
OAFLDBJD_03792	CDS	900	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
OAFLDBJD_03793	CDS	579				hypothetical protein
OAFLDBJD_03794	CDS	975	pknD_29	2.7.11.1		Serine/threonine-protein kinase PknD
OAFLDBJD_03795	CDS	1707				hypothetical protein
OAFLDBJD_03796	CDS	2067				hypothetical protein
OAFLDBJD_03797	CDS	1494				hypothetical protein
OAFLDBJD_03798	CDS	3180	putA			Bifunctional protein PutA
OAFLDBJD_03799	CDS	1161				hypothetical protein
OAFLDBJD_03800	CDS	102				hypothetical protein
OAFLDBJD_03801	CDS	657	glpG_2	3.4.21.105		Rhomboid protease GlpG
OAFLDBJD_03802	CDS	2472				hypothetical protein
OAFLDBJD_03803	CDS	1008	ltaE	4.1.2.48	COG2008	Low specificity L-threonine aldolase
OAFLDBJD_03804	CDS	2319		3.4.24.3		Microbial collagenase
OAFLDBJD_03805	CDS	867	rhaS_3			HTH-type transcriptional activator RhaS
OAFLDBJD_03806	CDS	1140				hypothetical protein
OAFLDBJD_03807	CDS	1599	aceB	2.3.3.9	COG2225	Malate synthase A
OAFLDBJD_03808	CDS	1305	icl	4.1.3.1	COG2224	Isocitrate lyase
OAFLDBJD_03809	CDS	306	fis			DNA-binding protein Fis
OAFLDBJD_03810	CDS	1572	purH		COG0138	Bifunctional purine biosynthesis protein PurH
OAFLDBJD_03811	CDS	1287	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
OAFLDBJD_03812	CDS	273				hypothetical protein
OAFLDBJD_03813	CDS	1386				hypothetical protein
OAFLDBJD_03814	CDS	159				hypothetical protein
OAFLDBJD_03815	CDS	627				hypothetical protein
OAFLDBJD_03816	CDS	1992	btuB_18			Vitamin B12 transporter BtuB
OAFLDBJD_03817	CDS	585				hypothetical protein
OAFLDBJD_03818	CDS	1155				hypothetical protein
OAFLDBJD_03819	CDS	2127				hypothetical protein
OAFLDBJD_03820	CDS	699				hypothetical protein
OAFLDBJD_03821	CDS	144				hypothetical protein
OAFLDBJD_03822	CDS	804	yadH_2		COG0842	Inner membrane transport permease YadH
OAFLDBJD_03823	CDS	930	yadG_2		COG1131	putative ABC transporter ATP-binding protein YadG
OAFLDBJD_03824	CDS	792	petH	1.18.1.2	COG0369	Ferredoxin--NADP reductase
OAFLDBJD_03825	CDS	1485	caeA	3.1.1.-		Carboxylesterase A
OAFLDBJD_03826	CDS	747	natA	7.2.2.4	COG4555	ABC transporter ATP-binding protein NatA
OAFLDBJD_03827	CDS	1176	natB	7.2.2.4	COG1668	ABC transporter permease protein NatB
OAFLDBJD_03828	CDS	1665	ubiB_2	2.7.-.-	COG0661	putative protein kinase UbiB
OAFLDBJD_03829	CDS	1881				hypothetical protein
OAFLDBJD_03830	CDS	2814	pknD_30	2.7.11.1		Serine/threonine-protein kinase PknD
OAFLDBJD_03831	CDS	558				hypothetical protein
OAFLDBJD_03832	CDS	573				hypothetical protein
OAFLDBJD_03833	CDS	1059	hflK_2		COG0330	Modulator of FtsH protease HflK
OAFLDBJD_03834	CDS	942	hflC_2		COG0330	Modulator of FtsH protease HflC
OAFLDBJD_03835	CDS	630	paiB		COG2808	Protease synthase and sporulation protein PAI 2
OAFLDBJD_03836	CDS	435				hypothetical protein
OAFLDBJD_03837	CDS	549	resA_4			Thiol-disulfide oxidoreductase ResA
OAFLDBJD_03838	CDS	2331	dsbD_2	1.8.1.8		Thiol:disulfide interchange protein DsbD
OAFLDBJD_03839	CDS	2229				hypothetical protein
OAFLDBJD_03840	CDS	336	cutA		COG1324	Divalent-cation tolerance protein CutA
OAFLDBJD_03841	CDS	288	groS		COG0234	10 kDa chaperonin
OAFLDBJD_03842	CDS	1641	groL_1		COG0459	60 kDa chaperonin
OAFLDBJD_03843	CDS	2895	rapA_1	3.6.4.-		RNA polymerase-associated protein RapA
OAFLDBJD_03844	CDS	1290				hypothetical protein
OAFLDBJD_03845	CDS	117				hypothetical protein
OAFLDBJD_03846	CDS	384				hypothetical protein
OAFLDBJD_03847	CDS	537				hypothetical protein
OAFLDBJD_03848	CDS	1644				hypothetical protein
OAFLDBJD_03849	CDS	747				hypothetical protein
OAFLDBJD_03850	CDS	768				hypothetical protein
OAFLDBJD_03851	CDS	1821				hypothetical protein
OAFLDBJD_03852	CDS	222				hypothetical protein
OAFLDBJD_03853	CDS	1059	groL_2			60 kDa chaperonin
OAFLDBJD_03854	CDS	561				hypothetical protein
OAFLDBJD_03855	CDS	549				hypothetical protein
OAFLDBJD_03856	CDS	1137				hypothetical protein
OAFLDBJD_03857	CDS	963			COG3177	putative protein
OAFLDBJD_03858	CDS	375				hypothetical protein
OAFLDBJD_03859	CDS	300				hypothetical protein
OAFLDBJD_03860	CDS	1224	mdoC_2	2.1.-.-		Glucans biosynthesis protein C
OAFLDBJD_03861	CDS	897				hypothetical protein
OAFLDBJD_03862	CDS	504	groL_3			60 kDa chaperonin
OAFLDBJD_03863	CDS	1614				hypothetical protein
OAFLDBJD_03864	CDS	657				hypothetical protein
OAFLDBJD_03865	CDS	1830				hypothetical protein
OAFLDBJD_03866	CDS	525				hypothetical protein
OAFLDBJD_03867	CDS	426				hypothetical protein
OAFLDBJD_03868	CDS	861				hypothetical protein
OAFLDBJD_03869	CDS	744				hypothetical protein
OAFLDBJD_03870	CDS	2811				hypothetical protein
OAFLDBJD_03871	CDS	5976				hypothetical protein
OAFLDBJD_03872	CDS	492	ogt_2	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
OAFLDBJD_03873	CDS	1479	alkA_2		COG0122	putative bifunctional transcriptional activator/DNA repair enzyme AlkA
OAFLDBJD_03874	CDS	489		4.1.3.17	COG0684	Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase
OAFLDBJD_03875	CDS	2148	pknD_31	2.7.11.1		Serine/threonine-protein kinase PknD
OAFLDBJD_03876	CDS	351				hypothetical protein
OAFLDBJD_03877	CDS	1380				hypothetical protein
OAFLDBJD_03878	CDS	288				hypothetical protein
OAFLDBJD_03879	CDS	744				hypothetical protein
OAFLDBJD_03880	CDS	588				hypothetical protein
OAFLDBJD_03881	CDS	753				hypothetical protein
OAFLDBJD_03882	CDS	843	rclR_2		COG2207	RCS-specific HTH-type transcriptional activator RclR
OAFLDBJD_03883	CDS	507				hypothetical protein
OAFLDBJD_03884	CDS	399				hypothetical protein
OAFLDBJD_03885	CDS	624				hypothetical protein
OAFLDBJD_03886	CDS	645				hypothetical protein
OAFLDBJD_03887	CDS	888				hypothetical protein
OAFLDBJD_03888	CDS	1521	cysG		COG0007	Siroheme synthase
OAFLDBJD_03889	CDS	759	cysH	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
OAFLDBJD_03890	CDS	1683	cysI	1.8.1.2		Sulfite reductase [NADPH] hemoprotein beta-component
OAFLDBJD_03891	CDS	1824	cysJ	1.8.1.2	COG0369	Sulfite reductase [NADPH] flavoprotein alpha-component
OAFLDBJD_03892	CDS	1101	bepF_1			Efflux pump periplasmic linker BepF
OAFLDBJD_03893	CDS	3138	bepE			Efflux pump membrane transporter BepE
OAFLDBJD_03894	CDS	1299	rlmB_2	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
OAFLDBJD_03895	CDS	174				hypothetical protein
OAFLDBJD_03896	CDS	1350				hypothetical protein
OAFLDBJD_03897	CDS	2832	pknD_32	2.7.11.1		Serine/threonine-protein kinase PknD
OAFLDBJD_03898	CDS	570				hypothetical protein
OAFLDBJD_03899	CDS	690	bioD1	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
OAFLDBJD_03900	CDS	483	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
OAFLDBJD_03901	CDS	441				hypothetical protein
OAFLDBJD_03902	CDS	429	rnk		COG0782	Regulator of nucleoside diphosphate kinase
OAFLDBJD_03903	CDS	2280				hypothetical protein
OAFLDBJD_03904	CDS	411				hypothetical protein
OAFLDBJD_03905	CDS	993				hypothetical protein
OAFLDBJD_03906	CDS	204				hypothetical protein
OAFLDBJD_03907	CDS	624				hypothetical protein
OAFLDBJD_03908	tRNA	79				tRNA-Ala(ggc)
OAFLDBJD_03909	CDS	1200				hypothetical protein
OAFLDBJD_03910	CDS	11076	vgb_1	4.2.99.-		Virginiamycin B lyase
OAFLDBJD_03911	CDS	7980				hypothetical protein
OAFLDBJD_03912	CDS	453				hypothetical protein
OAFLDBJD_03913	CDS	1017				IS110 family transposase ISGsu4
OAFLDBJD_03914	CDS	2343				hypothetical protein
OAFLDBJD_03915	CDS	438				hypothetical protein
OAFLDBJD_03916	CDS	492				hypothetical protein
OAFLDBJD_03917	CDS	915			COG2826	IS30 family transposase IS1112b
OAFLDBJD_03918	CDS	129				hypothetical protein
OAFLDBJD_03919	CDS	894				hypothetical protein
OAFLDBJD_03920	CDS	1041				hypothetical protein
OAFLDBJD_03921	CDS	999				hypothetical protein
OAFLDBJD_03922	CDS	2475				hypothetical protein
OAFLDBJD_03923	CDS	504				hypothetical protein
OAFLDBJD_03924	CDS	372				hypothetical protein
OAFLDBJD_03925	CDS	1530	wapA	3.1.-.-		tRNA3(Ser)-specific nuclease WapA
OAFLDBJD_03926	CDS	201				hypothetical protein
OAFLDBJD_03927	CDS	807				hypothetical protein
OAFLDBJD_03928	CDS	1245				IS481 family transposase ISBst1
OAFLDBJD_03929	CDS	528				hypothetical protein
OAFLDBJD_03930	CDS	1131				hypothetical protein
OAFLDBJD_03931	CDS	516				hypothetical protein
OAFLDBJD_03932	CDS	687	rhsC_5	3.1.-.-	COG3209	Putative deoxyribonuclease RhsC
OAFLDBJD_03933	CDS	1314				hypothetical protein
OAFLDBJD_03934	CDS	345				hypothetical protein
OAFLDBJD_03935	CDS	435				hypothetical protein
OAFLDBJD_03936	CDS	141				hypothetical protein
OAFLDBJD_03937	CDS	552				hypothetical protein
OAFLDBJD_03938	CDS	228				hypothetical protein
OAFLDBJD_03939	CDS	1266	yfeW	3.4.16.4		Putative D-alanyl-D-alanine carboxypeptidase
OAFLDBJD_03940	CDS	2406				hypothetical protein
OAFLDBJD_03941	CDS	615	ylaC			RNA polymerase sigma factor YlaC
OAFLDBJD_03942	CDS	390				hypothetical protein
OAFLDBJD_03943	CDS	618				hypothetical protein
OAFLDBJD_03944	CDS	1269	mdtA_6			Multidrug resistance protein MdtA
OAFLDBJD_03945	CDS	702	yknY_6	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
OAFLDBJD_03946	CDS	1335				hypothetical protein
OAFLDBJD_03947	CDS	1224				hypothetical protein
OAFLDBJD_03948	CDS	1344	zraR_3		COG2204	Transcriptional regulatory protein ZraR
OAFLDBJD_03949	CDS	1320	resE	2.7.13.3		Sensor histidine kinase ResE
OAFLDBJD_03950	CDS	771				hypothetical protein
OAFLDBJD_03951	CDS	486				hypothetical protein
OAFLDBJD_03952	CDS	393				hypothetical protein
OAFLDBJD_03953	CDS	840	atpB_2		COG0356	ATP synthase subunit a
OAFLDBJD_03954	CDS	279	atpH_2			ATP synthase subunit c
OAFLDBJD_03955	CDS	468	atpF_2		COG0711	ATP synthase subunit b
OAFLDBJD_03956	CDS	528	atpH_3		COG0712	ATP synthase subunit delta
OAFLDBJD_03957	CDS	1548	atpA_2	7.1.2.2	COG0056	ATP synthase subunit alpha
OAFLDBJD_03958	CDS	864	atpG_2		COG0224	ATP synthase gamma chain
OAFLDBJD_03959	CDS	1389	atpD1	7.1.2.2		ATP synthase subunit beta 1
OAFLDBJD_03960	CDS	423	atpC_2		COG0355	ATP synthase epsilon chain
OAFLDBJD_03961	CDS	6471				hypothetical protein
OAFLDBJD_03962	CDS	468	decR_2		COG1522	DNA-binding transcriptional activator DecR
OAFLDBJD_03963	CDS	888	phhA	1.14.16.1	COG3186	Phenylalanine-4-hydroxylase
OAFLDBJD_03964	CDS	750				hypothetical protein
OAFLDBJD_03965	CDS	1941	rho	3.6.4.-		Transcription termination factor Rho
OAFLDBJD_03966	CDS	147				hypothetical protein
OAFLDBJD_03967	CDS	327	trxA		COG0526	Thioredoxin 1
OAFLDBJD_03968	CDS	1341	rhlB	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlB
OAFLDBJD_03969	CDS	897	outC		COG3031	Type II secretion system protein C
OAFLDBJD_03970	CDS	2067	gspD2			Secretin GspD 2
OAFLDBJD_03971	CDS	1476	epsE_2		COG2804	Type II secretion system protein E
OAFLDBJD_03972	CDS	453				hypothetical protein
OAFLDBJD_03973	CDS	1296	fadI	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadI
OAFLDBJD_03974	CDS	906				hypothetical protein
OAFLDBJD_03975	CDS	486			COG2335	Immunogenic protein MPT70
OAFLDBJD_03976	CDS	462				hypothetical protein
OAFLDBJD_03977	CDS	753				hypothetical protein
OAFLDBJD_03978	CDS	1194	epsF_4		COG1459	Type II secretion system protein F
OAFLDBJD_03979	CDS	723	ftsE		COG2884	Cell division ATP-binding protein FtsE
OAFLDBJD_03980	CDS	996	ftsX		COG2177	Cell division protein FtsX
OAFLDBJD_03981	CDS	849	rssB_6			Regulator of RpoS
OAFLDBJD_03982	CDS	723	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
OAFLDBJD_03983	CDS	858	rpoH		COG0568	RNA polymerase sigma factor RpoH
OAFLDBJD_03984	CDS	357	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
OAFLDBJD_03985	CDS	393				hypothetical protein
OAFLDBJD_03986	CDS	1794	nhaP2		COG3263	K(+)/H(+) antiporter NhaP2
OAFLDBJD_03987	CDS	423				hypothetical protein
OAFLDBJD_03988	CDS	1506	comM		COG0606	Competence protein ComM
OAFLDBJD_03989	CDS	279	ubiK		COG2960	Ubiquinone biosynthesis accessory factor UbiK
OAFLDBJD_03990	CDS	1155				hypothetical protein
OAFLDBJD_03991	CDS	933	rarD		COG2962	Protein RarD
OAFLDBJD_03992	CDS	621				hypothetical protein
OAFLDBJD_03993	CDS	1419				hypothetical protein
OAFLDBJD_03994	CDS	1047				hypothetical protein
OAFLDBJD_03995	CDS	1287				hypothetical protein
OAFLDBJD_03996	CDS	4620				hypothetical protein
OAFLDBJD_03997	CDS	516				hypothetical protein
OAFLDBJD_03998	CDS	468				hypothetical protein
OAFLDBJD_03999	CDS	1179				hypothetical protein
OAFLDBJD_04000	CDS	1221				hypothetical protein
OAFLDBJD_04001	CDS	1032	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
OAFLDBJD_04002	CDS	1173	metC_1	4.4.1.13	COG0626	Cystathionine beta-lyase
OAFLDBJD_04003	CDS	1053	hchA	3.5.1.124		Protein/nucleic acid deglycase HchA
OAFLDBJD_04004	CDS	666	tcrA		COG0745	Transcriptional regulatory protein TcrA
OAFLDBJD_04005	CDS	1194				hypothetical protein
OAFLDBJD_04006	CDS	627				hypothetical protein
OAFLDBJD_04007	CDS	1959	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
OAFLDBJD_04008	tRNA	77				tRNA-Asn(gtt)
OAFLDBJD_04009	CDS	543				hypothetical protein
OAFLDBJD_04010	CDS	2190	uvrB		COG0556	UvrABC system protein B
OAFLDBJD_04011	CDS	849				hypothetical protein
OAFLDBJD_04012	CDS	1503				hypothetical protein
OAFLDBJD_04013	CDS	258				hypothetical protein
OAFLDBJD_04014	CDS	357				hypothetical protein
OAFLDBJD_04015	CDS	399		3.1.-.-	COG1487	Ribonuclease VapC11
OAFLDBJD_04016	CDS	207			COG5450	Antitoxin VapB11
OAFLDBJD_04017	CDS	717				hypothetical protein
OAFLDBJD_04018	CDS	3309	smc_4			Chromosome partition protein Smc
OAFLDBJD_04019	CDS	1146				hypothetical protein
OAFLDBJD_04020	CDS	1728	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
OAFLDBJD_04021	CDS	585				hypothetical protein
OAFLDBJD_04022	CDS	2472	fadE	1.3.8.7	COG1960	Acyl-coenzyme A dehydrogenase
OAFLDBJD_04023	CDS	609				hypothetical protein
OAFLDBJD_04024	CDS	1761	pckG	4.1.1.32	COG1274	Phosphoenolpyruvate carboxykinase [GTP]
OAFLDBJD_04025	CDS	843				hypothetical protein
OAFLDBJD_04026	CDS	3006				hypothetical protein
OAFLDBJD_04027	CDS	2265	ppc_1	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
OAFLDBJD_04028	CDS	489	ppc_2	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
