locus_tag	ftype	length_bp	gene	EC_number	COG	product
LHHIPBPA_02373	CDS	264				hypothetical protein
LHHIPBPA_02374	CDS	339	hslO_1		COG1281	33 kDa chaperonin
LHHIPBPA_02375	CDS	585	hslO_2		COG1281	33 kDa chaperonin
LHHIPBPA_02376	CDS	1407	hcaB_2	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
LHHIPBPA_02377	CDS	1893		1.17.1.9		Formate dehydrogenase, mitochondrial
LHHIPBPA_02378	CDS	1824	estP	3.1.1.1	COG3240	Esterase EstP
LHHIPBPA_02379	CDS	624				hypothetical protein
LHHIPBPA_02380	CDS	2283	rcsC_14	2.7.13.3		Sensor histidine kinase RcsC
LHHIPBPA_02381	CDS	210				hypothetical protein
LHHIPBPA_02382	CDS	1281	icl	4.1.3.1	COG2224	Isocitrate lyase
LHHIPBPA_02383	CDS	1428	ramB		COG1396	HTH-type transcriptional regulator RamB
LHHIPBPA_02384	CDS	1431				hypothetical protein
LHHIPBPA_02385	CDS	1044				hypothetical protein
LHHIPBPA_02386	CDS	231				hypothetical protein
LHHIPBPA_02387	CDS	423				hypothetical protein
LHHIPBPA_02388	CDS	1416	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
LHHIPBPA_02389	CDS	288				hypothetical protein
LHHIPBPA_02390	CDS	339	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
LHHIPBPA_02391	CDS	213				hypothetical protein
LHHIPBPA_02392	CDS	1134	pntAA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha part 1
LHHIPBPA_02393	CDS	243				hypothetical protein
LHHIPBPA_02394	CDS	1401				hypothetical protein
LHHIPBPA_02395	CDS	1815	pepF1	3.4.24.-		Oligoendopeptidase F, plasmid
LHHIPBPA_02396	CDS	471				hypothetical protein
LHHIPBPA_02397	CDS	435				hypothetical protein
LHHIPBPA_02398	CDS	690	rplA		COG0081	50S ribosomal protein L1
LHHIPBPA_02399	CDS	432	rplK		COG0080	50S ribosomal protein L11
LHHIPBPA_02400	CDS	579	nusG		COG0250	Transcription termination/antitermination protein NusG
LHHIPBPA_02401	CDS	291	secE			Protein translocase subunit SecE
LHHIPBPA_02402	tRNA	76				tRNA-Trp(cca)
LHHIPBPA_02403	CDS	1335				hypothetical protein
LHHIPBPA_02404	CDS	1311				hypothetical protein
LHHIPBPA_02405	CDS	174	tuf		COG0050	Elongation factor Tu
LHHIPBPA_02406	CDS	942	tufA_1		COG0050	Elongation factor Tu
LHHIPBPA_02407	CDS	2082	fusA		COG0480	Elongation factor G
LHHIPBPA_02408	CDS	474	rpsG		COG0049	30S ribosomal protein S7
LHHIPBPA_02409	CDS	372	rpsL		COG0048	30S ribosomal protein S12
LHHIPBPA_02410	CDS	339				hypothetical protein
LHHIPBPA_02411	CDS	783				hypothetical protein
LHHIPBPA_02412	CDS	4197	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
LHHIPBPA_02413	CDS	4119	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
LHHIPBPA_02414	CDS	543				hypothetical protein
LHHIPBPA_02415	CDS	1977				hypothetical protein
LHHIPBPA_02416	CDS	390				hypothetical protein
LHHIPBPA_02417	CDS	933				hypothetical protein
LHHIPBPA_02418	CDS	384	rplL		COG0222	50S ribosomal protein L7/L12
LHHIPBPA_02419	CDS	516	rplJ		COG0244	50S ribosomal protein L10
LHHIPBPA_02420	CDS	1845				hypothetical protein
LHHIPBPA_02421	CDS	1188				hypothetical protein
LHHIPBPA_02422	CDS	1467	atoC_3		COG2204	Regulatory protein AtoC
LHHIPBPA_02423	CDS	2529				hypothetical protein
LHHIPBPA_02424	CDS	276				hypothetical protein
LHHIPBPA_02425	CDS	126	rpmJ		COG0257	50S ribosomal protein L36
LHHIPBPA_02426	CDS	513				hypothetical protein
LHHIPBPA_02427	CDS	1035				Tn3 family transposase TnXax1
LHHIPBPA_02428	CDS	210				hypothetical protein
LHHIPBPA_02429	CDS	873				hypothetical protein
LHHIPBPA_02430	CDS	879				hypothetical protein
LHHIPBPA_02431	CDS	645				hypothetical protein
LHHIPBPA_02432	CDS	942				hypothetical protein
LHHIPBPA_02433	tRNA	90				tRNA-Ser(cga)
LHHIPBPA_02434	CDS	11898				hypothetical protein
LHHIPBPA_02435	CDS	972				hypothetical protein
LHHIPBPA_02436	CDS	1443	aldHT	1.2.1.5		Aldehyde dehydrogenase, thermostable
LHHIPBPA_02437	CDS	3669				hypothetical protein
LHHIPBPA_02438	CDS	717				hypothetical protein
LHHIPBPA_02439	CDS	261				hypothetical protein
LHHIPBPA_02440	CDS	645				hypothetical protein
LHHIPBPA_02441	CDS	1008				hypothetical protein
LHHIPBPA_02442	tRNA	76				tRNA-Thr(tgt)
LHHIPBPA_02443	CDS	519				hypothetical protein
LHHIPBPA_02444	CDS	3219	mexB		COG0841	Multidrug resistance protein MexB
LHHIPBPA_02445	CDS	1131	bepF			Efflux pump periplasmic linker BepF
LHHIPBPA_02446	CDS	765				hypothetical protein
LHHIPBPA_02447	CDS	1143				hypothetical protein
LHHIPBPA_02448	CDS	696	nadK	2.7.1.23		NAD kinase
LHHIPBPA_02449	CDS	477				hypothetical protein
LHHIPBPA_02450	CDS	1143				hypothetical protein
LHHIPBPA_02451	CDS	798				hypothetical protein
LHHIPBPA_02452	CDS	735				hypothetical protein
LHHIPBPA_02453	CDS	1011	mnmC_3	2.1.1.61		tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
LHHIPBPA_02454	CDS	1848	pckG	4.1.1.32	COG1274	Phosphoenolpyruvate carboxykinase [GTP]
LHHIPBPA_02455	CDS	636				hypothetical protein
LHHIPBPA_02456	CDS	762	rluF	5.4.99.-	COG1187	Dual-specificity RNA pseudouridine synthase RluF
LHHIPBPA_02457	CDS	993				hypothetical protein
LHHIPBPA_02458	CDS	1680	pal_4			Peptidoglycan-associated lipoprotein
LHHIPBPA_02459	CDS	513				hypothetical protein
LHHIPBPA_02460	CDS	1953				hypothetical protein
LHHIPBPA_02461	CDS	336				hypothetical protein
LHHIPBPA_02462	CDS	1533	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
LHHIPBPA_02463	CDS	327				hypothetical protein
LHHIPBPA_02464	CDS	447				hypothetical protein
LHHIPBPA_02465	CDS	765				hypothetical protein
LHHIPBPA_02466	CDS	432				hypothetical protein
LHHIPBPA_02467	CDS	678	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
LHHIPBPA_02468	CDS	1035	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
LHHIPBPA_02469	CDS	270	crcB			Putative fluoride ion transporter CrcB
LHHIPBPA_02470	CDS	441				hypothetical protein
LHHIPBPA_02471	CDS	1080				hypothetical protein
LHHIPBPA_02472	CDS	951	bphD	3.7.1.8		2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate hydrolase
LHHIPBPA_02473	CDS	507				hypothetical protein
LHHIPBPA_02474	CDS	726	rluA	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
LHHIPBPA_02475	CDS	441				hypothetical protein
LHHIPBPA_02476	CDS	387				hypothetical protein
LHHIPBPA_02477	CDS	1344	rarA		COG2256	Replication-associated recombination protein A
LHHIPBPA_02478	CDS	420			COG2764	putative protein
LHHIPBPA_02479	CDS	1374	degQ_3	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
LHHIPBPA_02480	CDS	1221				hypothetical protein
LHHIPBPA_02481	CDS	927	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
LHHIPBPA_02482	CDS	873				hypothetical protein
LHHIPBPA_02483	CDS	1020				hypothetical protein
LHHIPBPA_02484	CDS	477				hypothetical protein
LHHIPBPA_02485	CDS	420	rplQ		COG0203	50S ribosomal protein L17
LHHIPBPA_02486	CDS	1020	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
LHHIPBPA_02487	CDS	390	rpsK		COG0100	30S ribosomal protein S11
LHHIPBPA_02488	CDS	369	rpsM		COG0099	30S ribosomal protein S13
LHHIPBPA_02489	CDS	756				hypothetical protein
LHHIPBPA_02490	CDS	564	adk	2.7.4.3	COG0563	Adenylate kinase
LHHIPBPA_02491	CDS	1392	secY		COG0201	Protein translocase subunit SecY
LHHIPBPA_02492	CDS	594				hypothetical protein
LHHIPBPA_02493	CDS	198	rpmD		COG1841	50S ribosomal protein L30
LHHIPBPA_02494	CDS	621				hypothetical protein
LHHIPBPA_02495	CDS	363	rplR		COG0256	50S ribosomal protein L18
LHHIPBPA_02496	CDS	534	rplF		COG0097	50S ribosomal protein L6
LHHIPBPA_02497	CDS	399	rpsH		COG0096	30S ribosomal protein S8
LHHIPBPA_02498	CDS	306	rpsN		COG0199	30S ribosomal protein S14
LHHIPBPA_02499	CDS	561	rplE		COG0094	50S ribosomal protein L5
LHHIPBPA_02500	CDS	309	rplX		COG0198	50S ribosomal protein L24
LHHIPBPA_02501	CDS	369	rplN		COG0093	50S ribosomal protein L14
LHHIPBPA_02502	CDS	249	rpsQ		COG0186	30S ribosomal protein S17
LHHIPBPA_02503	CDS	198	rpmC		COG0255	50S ribosomal protein L29
LHHIPBPA_02504	CDS	444	rplP		COG0197	50S ribosomal protein L16
LHHIPBPA_02505	CDS	750	rpsC		COG0092	30S ribosomal protein S3
LHHIPBPA_02506	CDS	381	rplV		COG0091	50S ribosomal protein L22
LHHIPBPA_02507	CDS	279	rpsS		COG0185	30S ribosomal protein S19
LHHIPBPA_02508	CDS	834	rplB		COG0090	50S ribosomal protein L2
LHHIPBPA_02509	CDS	306	rplW		COG0089	50S ribosomal protein L23
LHHIPBPA_02510	CDS	702	rplD		COG0088	50S ribosomal protein L4
LHHIPBPA_02511	CDS	765	rplC		COG0087	50S ribosomal protein L3
LHHIPBPA_02512	CDS	324	rpsJ		COG0051	30S ribosomal protein S10
LHHIPBPA_02513	CDS	222				hypothetical protein
LHHIPBPA_02514	CDS	750				hypothetical protein
LHHIPBPA_02515	CDS	885				hypothetical protein
LHHIPBPA_02516	CDS	918				hypothetical protein
LHHIPBPA_02517	CDS	1149				hypothetical protein
LHHIPBPA_02518	CDS	171				hypothetical protein
LHHIPBPA_02519	CDS	1143				hypothetical protein
LHHIPBPA_02520	CDS	330				hypothetical protein
LHHIPBPA_02521	CDS	1191	tufA_2		COG0050	Elongation factor Tu
LHHIPBPA_02522	tRNA	74				tRNA-Gly(tcc)
LHHIPBPA_02523	tRNA	84				tRNA-Tyr(gta)
LHHIPBPA_02524	CDS	918		2.1.1.-	COG0566	putative tRNA/rRNA methyltransferase
LHHIPBPA_02525	CDS	837				hypothetical protein
LHHIPBPA_02526	CDS	1710	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
LHHIPBPA_02527	CDS	1359	norM		COG0534	Multidrug resistance protein NorM
LHHIPBPA_02528	CDS	1593		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
LHHIPBPA_02529	CDS	324				hypothetical protein
LHHIPBPA_02530	CDS	900	menB_2	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
LHHIPBPA_02531	CDS	1905	accA1_1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
LHHIPBPA_02532	CDS	192				hypothetical protein
LHHIPBPA_02533	CDS	399				hypothetical protein
LHHIPBPA_02534	CDS	1851			COG0664	putative NTE family protein
LHHIPBPA_02535	CDS	789	tam	2.1.1.144	COG4106	Trans-aconitate 2-methyltransferase
LHHIPBPA_02536	tRNA	77				tRNA-His(gtg)
LHHIPBPA_02537	CDS	744	bepA_4	3.4.-.-		Beta-barrel assembly-enhancing protease
LHHIPBPA_02538	CDS	720				hypothetical protein
LHHIPBPA_02539	CDS	438	exbD_1		COG0848	Biopolymer transport protein ExbD
LHHIPBPA_02540	CDS	885	tolQ			Tol-Pal system protein TolQ
LHHIPBPA_02541	tRNA	76				tRNA-Phe(gaa)
LHHIPBPA_02542	CDS	165	yacG			DNA gyrase inhibitor YacG
LHHIPBPA_02543	CDS	1014				hypothetical protein
LHHIPBPA_02544	CDS	576	yhdE	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
LHHIPBPA_02545	CDS	222	infA			Translation initiation factor IF-1
LHHIPBPA_02546	CDS	465				hypothetical protein
LHHIPBPA_02547	CDS	480				hypothetical protein
LHHIPBPA_02548	CDS	1290	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
LHHIPBPA_02549	CDS	183				hypothetical protein
LHHIPBPA_02550	tRNA	75				tRNA-Thr(ggt)
LHHIPBPA_02551	CDS	558				hypothetical protein
LHHIPBPA_02552	CDS	513	msrB_2	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
LHHIPBPA_02553	CDS	1491				hypothetical protein
LHHIPBPA_02554	CDS	2007	accA1_2		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
LHHIPBPA_02555	CDS	717	lipB	2.3.1.181	COG0321	Octanoyltransferase
LHHIPBPA_02556	CDS	297				hypothetical protein
LHHIPBPA_02557	tRNA	87				tRNA-Leu(gag)
LHHIPBPA_02558	CDS	1398			COG2239	Magnesium transporter MgtE
LHHIPBPA_02559	CDS	1296				hypothetical protein
LHHIPBPA_02560	CDS	1164	acdA_3	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
LHHIPBPA_02561	CDS	168				hypothetical protein
LHHIPBPA_02562	CDS	678				hypothetical protein
LHHIPBPA_02563	CDS	375				hypothetical protein
LHHIPBPA_02564	CDS	423	flbT			flagellum biosynthesis repressor protein FlbT
LHHIPBPA_02565	CDS	462				hypothetical protein
LHHIPBPA_02566	CDS	216				hypothetical protein
LHHIPBPA_02567	CDS	1410	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
LHHIPBPA_02568	CDS	609	folE_2	3.5.4.16	COG0302	GTP cyclohydrolase 1
LHHIPBPA_02569	CDS	438	exbD_2		COG0848	Biopolymer transport protein ExbD
LHHIPBPA_02570	CDS	927				hypothetical protein
LHHIPBPA_02571	CDS	561				hypothetical protein
LHHIPBPA_02572	CDS	1083	fliM		COG1868	Flagellar motor switch protein FliM
LHHIPBPA_02573	CDS	648	fliL			Flagellar FliL protein
LHHIPBPA_02574	CDS	738	flgF		COG4787	Flagellar basal-body rod protein FlgF
LHHIPBPA_02575	CDS	789	flgG		COG4786	Flagellar basal-body rod protein FlgG
LHHIPBPA_02576	CDS	612				hypothetical protein
LHHIPBPA_02577	CDS	747	flgH			Flagellar L-ring protein
LHHIPBPA_02578	CDS	471				hypothetical protein
LHHIPBPA_02579	CDS	429				hypothetical protein
LHHIPBPA_02580	CDS	498				hypothetical protein
LHHIPBPA_02581	CDS	1803				hypothetical protein
LHHIPBPA_02582	CDS	525				hypothetical protein
LHHIPBPA_02583	CDS	345				hypothetical protein
LHHIPBPA_02584	CDS	651	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
LHHIPBPA_02585	tRNA	90				tRNA-Ser(gga)
LHHIPBPA_02586	CDS	363				hypothetical protein
LHHIPBPA_02587	CDS	1257				hypothetical protein
LHHIPBPA_02588	CDS	354				hypothetical protein
LHHIPBPA_02589	CDS	1173				hypothetical protein
LHHIPBPA_02590	CDS	459				hypothetical protein
LHHIPBPA_02591	CDS	1950				hypothetical protein
LHHIPBPA_02592	CDS	666	degU		COG2197	Transcriptional regulatory protein DegU
LHHIPBPA_02593	CDS	813				hypothetical protein
LHHIPBPA_02594	CDS	1872				hypothetical protein
LHHIPBPA_02595	CDS	1044	gshB_2	6.3.2.3	COG0189	Glutathione synthetase
LHHIPBPA_02596	CDS	831				hypothetical protein
LHHIPBPA_02597	CDS	1617	lig	6.5.1.1		DNA ligase
LHHIPBPA_02598	CDS	825	mprA		COG0745	Response regulator MprA
LHHIPBPA_02599	CDS	903	rhaS			HTH-type transcriptional activator RhaS
LHHIPBPA_02600	CDS	348				hypothetical protein
LHHIPBPA_02601	CDS	522				hypothetical protein
LHHIPBPA_02602	CDS	432				hypothetical protein
LHHIPBPA_02603	CDS	600				hypothetical protein
LHHIPBPA_02604	CDS	762				hypothetical protein
LHHIPBPA_02605	CDS	1137	dap_2	3.4.11.19		D-aminopeptidase
LHHIPBPA_02606	CDS	1599	sdcS			Sodium-dependent dicarboxylate transporter SdcS
LHHIPBPA_02607	CDS	1785	ndhB_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
LHHIPBPA_02608	CDS	1476	hyfB	1.-.-.-	COG0651	Hydrogenase-4 component B
LHHIPBPA_02609	CDS	1503	mrpD_3		COG0651	Na(+)/H(+) antiporter subunit D
LHHIPBPA_02610	CDS	336				hypothetical protein
LHHIPBPA_02611	CDS	1050				hypothetical protein
LHHIPBPA_02612	CDS	366				hypothetical protein
LHHIPBPA_02613	CDS	336				hypothetical protein
LHHIPBPA_02614	CDS	555				hypothetical protein
LHHIPBPA_02615	CDS	186				hypothetical protein
LHHIPBPA_02616	CDS	483				hypothetical protein
LHHIPBPA_02617	CDS	1476				hypothetical protein
LHHIPBPA_02618	CDS	1038				hypothetical protein
LHHIPBPA_02619	CDS	3336	btuB_10			Vitamin B12 transporter BtuB
LHHIPBPA_02620	CDS	387				hypothetical protein
LHHIPBPA_02621	CDS	225				hypothetical protein
LHHIPBPA_02622	CDS	669	ompR_3			Transcriptional regulatory protein OmpR
LHHIPBPA_02623	CDS	1632				hypothetical protein
LHHIPBPA_02624	CDS	387				hypothetical protein
LHHIPBPA_02625	CDS	927				hypothetical protein
LHHIPBPA_02626	CDS	2046				hypothetical protein
LHHIPBPA_02627	CDS	765				hypothetical protein
LHHIPBPA_02628	CDS	1191	ackA	2.7.2.1	COG0282	Acetate kinase
LHHIPBPA_02629	CDS	948	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
LHHIPBPA_02630	CDS	1074	adh	1.1.1.1	COG1063	Alcohol dehydrogenase
LHHIPBPA_02631	CDS	2466				hypothetical protein
LHHIPBPA_02632	CDS	2076	btuB_11			Vitamin B12 transporter BtuB
LHHIPBPA_02633	CDS	534				hypothetical protein
LHHIPBPA_02634	CDS	1785	phaC_2	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
LHHIPBPA_02635	CDS	186				hypothetical protein
LHHIPBPA_02636	CDS	984	hdfR_1			HTH-type transcriptional regulator HdfR
LHHIPBPA_02637	CDS	2205	namA_1	1.6.99.1		NADPH dehydrogenase
LHHIPBPA_02638	CDS	762	bdhA_2	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
LHHIPBPA_02639	CDS	513				hypothetical protein
LHHIPBPA_02640	CDS	813	paaG	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
LHHIPBPA_02641	CDS	1170		1.3.99.-	COG1960	putative acyl-CoA dehydrogenase fadE25
LHHIPBPA_02642	CDS	1236	bclA	6.2.1.25		Benzoate--CoA ligase
LHHIPBPA_02643	CDS	306	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
LHHIPBPA_02644	CDS	423		3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
LHHIPBPA_02645	CDS	393			COG0251	RutC family protein
LHHIPBPA_02646	CDS	906	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
LHHIPBPA_02647	CDS	1848	cysNC		COG0529	Bifunctional enzyme CysN/CysC
LHHIPBPA_02648	CDS	276			COG4095	Sugar transporter SemiSWEET
LHHIPBPA_02649	CDS	1380	gatA_2	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
LHHIPBPA_02650	CDS	2259	dap4	3.4.14.5		Dipeptidyl aminopeptidase 4
LHHIPBPA_02651	CDS	816	fpr	1.18.1.2	COG1018	Flavodoxin/ferredoxin--NADP reductase
LHHIPBPA_02652	CDS	330				hypothetical protein
LHHIPBPA_02653	CDS	513				hypothetical protein
LHHIPBPA_02654	CDS	354				hypothetical protein
LHHIPBPA_02655	tRNA	76				tRNA-Lys(ctt)
LHHIPBPA_02656	CDS	699				hypothetical protein
LHHIPBPA_02657	CDS	762				hypothetical protein
LHHIPBPA_02658	CDS	1338				hypothetical protein
LHHIPBPA_02659	CDS	3342	tolB_2			Tol-Pal system protein TolB
LHHIPBPA_02660	CDS	768				hypothetical protein
LHHIPBPA_02661	CDS	828			COG1305	putative protein
LHHIPBPA_02662	CDS	933				hypothetical protein
LHHIPBPA_02663	CDS	1413			COG2308	putative protein
LHHIPBPA_02664	CDS	2457				hypothetical protein
LHHIPBPA_02665	CDS	318				hypothetical protein
LHHIPBPA_02666	CDS	1401				hypothetical protein
LHHIPBPA_02667	CDS	291				hypothetical protein
LHHIPBPA_02668	CDS	975				hypothetical protein
LHHIPBPA_02669	CDS	933				hypothetical protein
LHHIPBPA_02670	CDS	414				hypothetical protein
LHHIPBPA_02671	CDS	1035	COQ3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
LHHIPBPA_02672	CDS	1374				hypothetical protein
LHHIPBPA_02673	CDS	873				hypothetical protein
LHHIPBPA_02674	CDS	705	scoA	2.8.3.5	COG1788	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
LHHIPBPA_02675	CDS	651	scoB	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
LHHIPBPA_02676	CDS	1182				hypothetical protein
LHHIPBPA_02677	CDS	846				hypothetical protein
LHHIPBPA_02678	CDS	618				hypothetical protein
LHHIPBPA_02679	CDS	939				hypothetical protein
LHHIPBPA_02680	CDS	795	mlaF	3.6.3.-	COG1127	Intermembrane phospholipid transport system ATP-binding protein MlaF
LHHIPBPA_02681	CDS	1116				hypothetical protein
LHHIPBPA_02682	CDS	930				hypothetical protein
LHHIPBPA_02683	CDS	2115				hypothetical protein
LHHIPBPA_02684	CDS	1365				hypothetical protein
LHHIPBPA_02685	CDS	762				hypothetical protein
LHHIPBPA_02686	CDS	1455				hypothetical protein
LHHIPBPA_02687	CDS	132				hypothetical protein
LHHIPBPA_02688	CDS	288				hypothetical protein
LHHIPBPA_02689	CDS	1200	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
LHHIPBPA_02690	CDS	579				hypothetical protein
LHHIPBPA_02691	CDS	726				hypothetical protein
LHHIPBPA_02692	CDS	504				hypothetical protein
LHHIPBPA_02693	CDS	249				hypothetical protein
LHHIPBPA_02694	CDS	1182	thlA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
LHHIPBPA_02695	CDS	201				hypothetical protein
LHHIPBPA_02696	CDS	240				hypothetical protein
LHHIPBPA_02697	CDS	507				hypothetical protein
LHHIPBPA_02698	CDS	948	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
LHHIPBPA_02699	CDS	741				hypothetical protein
LHHIPBPA_02700	CDS	435				hypothetical protein
LHHIPBPA_02701	CDS	768				hypothetical protein
LHHIPBPA_02702	CDS	1035	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
LHHIPBPA_02703	CDS	1419	appC	7.1.1.3	COG1271	Cytochrome bd-II ubiquinol oxidase subunit 1
LHHIPBPA_02704	CDS	1692	rcsC_15	2.7.13.3		Sensor histidine kinase RcsC
LHHIPBPA_02705	CDS	720	thiE_2	2.5.1.3		Thiamine-phosphate synthase
LHHIPBPA_02706	CDS	186				hypothetical protein
LHHIPBPA_02707	CDS	501	bfr	1.16.3.1	COG2193	Bacterioferritin
LHHIPBPA_02708	CDS	546				hypothetical protein
LHHIPBPA_02709	CDS	567	efp			Elongation factor P
LHHIPBPA_02710	CDS	804	suhB_2	3.1.3.25	COG0483	Inositol-1-monophosphatase
LHHIPBPA_02711	CDS	2079	katE	1.11.1.6		Catalase C
LHHIPBPA_02712	CDS	567				hypothetical protein
LHHIPBPA_02713	CDS	1701	recN		COG0497	DNA repair protein RecN
LHHIPBPA_02714	CDS	846	bamD			Outer membrane protein assembly factor BamD
LHHIPBPA_02715	CDS	936	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
LHHIPBPA_02716	CDS	1164				hypothetical protein
LHHIPBPA_02717	CDS	1095				hypothetical protein
LHHIPBPA_02718	CDS	690	rplY			50S ribosomal protein L25
LHHIPBPA_02719	CDS	630	pth	3.1.1.29		Peptidyl-tRNA hydrolase
LHHIPBPA_02720	CDS	474				hypothetical protein
LHHIPBPA_02721	CDS	1095	ychF		COG0012	Ribosome-binding ATPase YchF
LHHIPBPA_02722	CDS	513				hypothetical protein
LHHIPBPA_02723	CDS	264				hypothetical protein
LHHIPBPA_02724	CDS	525				hypothetical protein
LHHIPBPA_02725	CDS	2691	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
LHHIPBPA_02726	CDS	1125				hypothetical protein
LHHIPBPA_02727	CDS	1116	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
LHHIPBPA_02728	CDS	2148				hypothetical protein
LHHIPBPA_02729	CDS	1014	mutY	3.2.2.31		Adenine DNA glycosylase
LHHIPBPA_02730	CDS	936				hypothetical protein
LHHIPBPA_02731	CDS	369				hypothetical protein
LHHIPBPA_02732	CDS	567				hypothetical protein
LHHIPBPA_02733	CDS	696				hypothetical protein
LHHIPBPA_02734	CDS	633				hypothetical protein
LHHIPBPA_02735	CDS	3441	smc			Chromosome partition protein Smc
LHHIPBPA_02736	CDS	411	fosA	2.5.1.18		Glutathione transferase FosA
LHHIPBPA_02737	CDS	723	wecG	2.4.1.180	COG1922	UDP-N-acetyl-D-mannosaminuronic acid transferase
LHHIPBPA_02738	CDS	483				hypothetical protein
LHHIPBPA_02739	CDS	1125				hypothetical protein
LHHIPBPA_02740	CDS	1104	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
LHHIPBPA_02741	CDS	1182	ftsW	2.4.1.129		putative peptidoglycan glycosyltransferase FtsW
LHHIPBPA_02742	CDS	177	murD_1	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
LHHIPBPA_02743	CDS	1158	murD_2	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
LHHIPBPA_02744	CDS	1110	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
LHHIPBPA_02745	CDS	1428	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
LHHIPBPA_02746	CDS	1470	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
LHHIPBPA_02747	CDS	1737	ftsI	3.4.16.4		putative peptidoglycan D,D-transpeptidase FtsI
LHHIPBPA_02748	CDS	387				hypothetical protein
LHHIPBPA_02749	CDS	954	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
LHHIPBPA_02750	CDS	435	mraZ			Transcriptional regulator MraZ
LHHIPBPA_02751	CDS	231				hypothetical protein
LHHIPBPA_02752	CDS	165				hypothetical protein
LHHIPBPA_02753	CDS	762	amiD	3.5.1.28	COG3023	N-acetylmuramoyl-L-alanine amidase AmiD
LHHIPBPA_02754	CDS	321				hypothetical protein
LHHIPBPA_02755	CDS	1845	sppA	3.4.21.-	COG0616	Protease 4
LHHIPBPA_02756	CDS	357	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
LHHIPBPA_02757	CDS	279				hypothetical protein
LHHIPBPA_02758	CDS	180				hypothetical protein
