locus_tag	ftype	length_bp	gene	EC_number	COG	product
FAAGMPBJ_02671	CDS	1377				hypothetical protein
FAAGMPBJ_02672	CDS	1278				hypothetical protein
FAAGMPBJ_02673	CDS	774	pstB	7.3.2.1		Phosphate import ATP-binding protein PstB
FAAGMPBJ_02674	CDS	726	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU
FAAGMPBJ_02675	CDS	696	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
FAAGMPBJ_02676	CDS	897		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
FAAGMPBJ_02677	CDS	792				hypothetical protein
FAAGMPBJ_02678	CDS	957	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
FAAGMPBJ_02679	CDS	1749	ilvB	2.2.1.6	COG0028	Acetolactate synthase large subunit
FAAGMPBJ_02680	CDS	516	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
FAAGMPBJ_02681	CDS	1020	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
FAAGMPBJ_02682	CDS	1140	bioF_2	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase
FAAGMPBJ_02683	CDS	618	bioD	6.3.3.3		ATP-dependent dethiobiotin synthetase BioD
FAAGMPBJ_02684	CDS	1257	bioA	2.6.1.62		Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
FAAGMPBJ_02685	CDS	624	yceI_2		COG2353	Protein YceI
FAAGMPBJ_02686	CDS	1665	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
FAAGMPBJ_02687	CDS	975				hypothetical protein
FAAGMPBJ_02688	CDS	921				hypothetical protein
FAAGMPBJ_02689	CDS	1905	kup			Low affinity potassium transport system protein kup
FAAGMPBJ_02690	CDS	702				hypothetical protein
FAAGMPBJ_02691	CDS	426				hypothetical protein
FAAGMPBJ_02692	CDS	528	dsbE		COG0526	Thiol:disulfide interchange protein DsbE
FAAGMPBJ_02693	CDS	1983	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
FAAGMPBJ_02694	CDS	465	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
FAAGMPBJ_02695	CDS	129				hypothetical protein
FAAGMPBJ_02696	CDS	732	ccmC		COG0755	Heme exporter protein C
FAAGMPBJ_02697	CDS	1068	ldh_2	1.4.1.9		Leucine dehydrogenase
FAAGMPBJ_02698	tRNA	77				tRNA-His(gtg)
FAAGMPBJ_02699	CDS	993				hypothetical protein
FAAGMPBJ_02700	CDS	708				hypothetical protein
FAAGMPBJ_02701	CDS	324				hypothetical protein
FAAGMPBJ_02702	CDS	648				hypothetical protein
FAAGMPBJ_02703	CDS	1230	mntH			Divalent metal cation transporter MntH
FAAGMPBJ_02704	CDS	795	pxpA	3.5.2.9	COG1540	5-oxoprolinase subunit A
FAAGMPBJ_02705	CDS	666				hypothetical protein
FAAGMPBJ_02706	CDS	942	pxpC	3.5.2.9	COG1984	5-oxoprolinase subunit C
FAAGMPBJ_02707	CDS	636				hypothetical protein
FAAGMPBJ_02708	CDS	1302	flp			Protein flp
FAAGMPBJ_02709	CDS	690	sspA_1		COG0625	Stringent starvation protein A
FAAGMPBJ_02710	CDS	486				hypothetical protein
FAAGMPBJ_02711	CDS	924	aes_2	3.1.1.-		Acetyl esterase
FAAGMPBJ_02712	CDS	636	scoB	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
FAAGMPBJ_02713	CDS	456				hypothetical protein
FAAGMPBJ_02714	CDS	999				hypothetical protein
FAAGMPBJ_02715	CDS	708	scoA	2.8.3.5	COG1788	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
FAAGMPBJ_02716	CDS	819				hypothetical protein
FAAGMPBJ_02717	CDS	2178	cntO_2		COG1629	Metal-pseudopaline receptor CntO
FAAGMPBJ_02718	CDS	1032			COG0596	putative protein
FAAGMPBJ_02719	CDS	744	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
FAAGMPBJ_02720	CDS	378				hypothetical protein
FAAGMPBJ_02721	CDS	246				hypothetical protein
FAAGMPBJ_02722	CDS	480				hypothetical protein
FAAGMPBJ_02723	CDS	1152	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
FAAGMPBJ_02724	CDS	1440	dapE_1	3.5.1.18		Succinyl-diaminopimelate desuccinylase
FAAGMPBJ_02725	CDS	993	egtD	2.1.1.44	COG4301	Histidine N-alpha-methyltransferase
FAAGMPBJ_02726	CDS	1260	egtB	1.14.99.50		Hercynine oxygenase
FAAGMPBJ_02727	CDS	564		2.5.1.17	COG2096	Corrinoid adenosyltransferase
FAAGMPBJ_02728	CDS	222				hypothetical protein
FAAGMPBJ_02729	CDS	882	gltX_2	6.1.1.17	COG0008	Glutamate--tRNA ligase
FAAGMPBJ_02730	CDS	603				hypothetical protein
FAAGMPBJ_02731	CDS	288				hypothetical protein
FAAGMPBJ_02732	CDS	1386	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
FAAGMPBJ_02733	CDS	831				hypothetical protein
FAAGMPBJ_02734	CDS	1446	imuB			Protein ImuB
FAAGMPBJ_02735	CDS	3279	dnaE2	2.7.7.7		Error-prone DNA polymerase
FAAGMPBJ_02736	CDS	357				hypothetical protein
FAAGMPBJ_02737	CDS	411				hypothetical protein
FAAGMPBJ_02738	CDS	714				hypothetical protein
FAAGMPBJ_02739	CDS	855	COQ5_5	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
FAAGMPBJ_02740	CDS	714				hypothetical protein
FAAGMPBJ_02741	CDS	555				hypothetical protein
FAAGMPBJ_02742	CDS	1944				hypothetical protein
FAAGMPBJ_02743	CDS	282	ihfB		COG0776	Integration host factor subunit beta
FAAGMPBJ_02744	CDS	1713	rpsA		COG0539	30S ribosomal protein S1
FAAGMPBJ_02745	CDS	642	cmk	2.7.4.25		Cytidylate kinase
FAAGMPBJ_02746	CDS	927				hypothetical protein
FAAGMPBJ_02747	CDS	264				hypothetical protein
FAAGMPBJ_02748	CDS	1317	aroA	2.5.1.19		3-phosphoshikimate 1-carboxyvinyltransferase
FAAGMPBJ_02749	CDS	315				hypothetical protein
FAAGMPBJ_02750	tRNA	76				tRNA-Ala(ggc)
FAAGMPBJ_02751	CDS	348				IS630 family transposase ISMno21
FAAGMPBJ_02752	CDS	690				hypothetical protein
FAAGMPBJ_02753	CDS	258			COG2963	Insertion element IS6110 uncharacterized 12.0 kDa protein
FAAGMPBJ_02754	CDS	348				IS630 family transposase ISMno21
FAAGMPBJ_02755	CDS	549				IS630 family transposase ISMno21
FAAGMPBJ_02756	tRNA	77				tRNA-Met(cat)
FAAGMPBJ_02757	rRNA	110				5S ribosomal RNA
FAAGMPBJ_02758	rRNA	2768				23S ribosomal RNA
FAAGMPBJ_02759	tRNA	76				tRNA-Ala(tgc)
FAAGMPBJ_02760	tRNA	77				tRNA-Ile(gat)
FAAGMPBJ_02761	rRNA	1484				16S ribosomal RNA
FAAGMPBJ_02762	CDS	561				hypothetical protein
FAAGMPBJ_02763	CDS	1668				hypothetical protein
FAAGMPBJ_02764	CDS	423				hypothetical protein
FAAGMPBJ_02765	CDS	1464	glpK	2.7.1.30	COG0554	Glycerol kinase
FAAGMPBJ_02766	CDS	606	ribB	4.1.99.12	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase
FAAGMPBJ_02767	CDS	579				hypothetical protein
FAAGMPBJ_02768	CDS	1503	eryB	1.1.1.402	COG0578	D-erythritol 1-phosphate dehydrogenase
FAAGMPBJ_02769	CDS	1089	msuD	1.14.14.5	COG2141	Methanesulfonate monooxygenase
FAAGMPBJ_02770	CDS	915	ydhF	1.-.-.-	COG4989	Oxidoreductase YdhF
FAAGMPBJ_02771	CDS	1014	degA_1		COG1609	HTH-type transcriptional regulator DegA
FAAGMPBJ_02772	CDS	2004	yihQ	3.2.1.199	COG1501	Sulfoquinovosidase
FAAGMPBJ_02773	CDS	2340	btuB_17			Vitamin B12 transporter BtuB
FAAGMPBJ_02774	CDS	1263	exuT_3			Hexuronate transporter
FAAGMPBJ_02775	CDS	1104				hypothetical protein
FAAGMPBJ_02776	CDS	363				hypothetical protein
FAAGMPBJ_02777	CDS	1200	msrP	1.8.5.-		Protein-methionine-sulfoxide reductase catalytic subunit MsrP
FAAGMPBJ_02778	CDS	1110	crtF	2.1.1.210		Demethylspheroidene O-methyltransferase
FAAGMPBJ_02779	CDS	900	hsaD	3.7.1.17		4,5:9,10-diseco-3-hydroxy-5,9,17-trioxoandrosta-1(10),2-diene-4-oate hydrolase
FAAGMPBJ_02780	CDS	1734	bchD	6.6.1.1	COG1240	Magnesium-chelatase 60 kDa subunit
FAAGMPBJ_02781	CDS	999	bchI	6.6.1.1	COG1239	Magnesium-chelatase 38 kDa subunit
FAAGMPBJ_02782	CDS	1287	mmgC_6	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
FAAGMPBJ_02783	CDS	1359	creD		COG4452	Inner membrane protein CreD
FAAGMPBJ_02784	CDS	1314	cpg2_2	3.4.17.11		Carboxypeptidase G2
FAAGMPBJ_02785	CDS	672				hypothetical protein
FAAGMPBJ_02786	CDS	2058				hypothetical protein
FAAGMPBJ_02787	CDS	780	bamD		COG4105	Outer membrane protein assembly factor BamD
FAAGMPBJ_02788	CDS	927	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase 1, anabolic
FAAGMPBJ_02789	CDS	1200	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
FAAGMPBJ_02790	tRNA	77				tRNA-Arg(ccg)
FAAGMPBJ_02791	CDS	258				hypothetical protein
FAAGMPBJ_02792	CDS	1392				hypothetical protein
FAAGMPBJ_02793	CDS	561				hypothetical protein
FAAGMPBJ_02794	CDS	939	hdfR_3			HTH-type transcriptional regulator HdfR
FAAGMPBJ_02795	CDS	960				hypothetical protein
FAAGMPBJ_02796	CDS	1578				hypothetical protein
FAAGMPBJ_02797	CDS	357				hypothetical protein
FAAGMPBJ_02798	CDS	351				hypothetical protein
FAAGMPBJ_02799	CDS	945	vgb_2	4.2.99.-		Virginiamycin B lyase
FAAGMPBJ_02800	CDS	1770	atzF	3.5.1.54		Allophanate hydrolase
FAAGMPBJ_02801	CDS	3594				hypothetical protein
FAAGMPBJ_02802	CDS	636				hypothetical protein
FAAGMPBJ_02803	CDS	825				hypothetical protein
FAAGMPBJ_02804	CDS	441	nikR			Nickel-responsive regulator
FAAGMPBJ_02805	CDS	831	cmpD	3.6.3.-		Bicarbonate transport ATP-binding protein CmpD
FAAGMPBJ_02806	CDS	816				hypothetical protein
FAAGMPBJ_02807	CDS	1083				hypothetical protein
FAAGMPBJ_02808	CDS	2409	btuB_18			Vitamin B12 transporter BtuB
FAAGMPBJ_02809	CDS	936	gloB_2	3.1.2.6		Hydroxyacylglutathione hydrolase
FAAGMPBJ_02810	CDS	1011				hypothetical protein
FAAGMPBJ_02811	CDS	672				hypothetical protein
FAAGMPBJ_02812	CDS	594				hypothetical protein
FAAGMPBJ_02813	CDS	1344	sasA_9	2.7.-.-		Adaptive-response sensory-kinase SasA
FAAGMPBJ_02814	CDS	681	czcR			Transcriptional activator protein CzcR
FAAGMPBJ_02815	CDS	897				hypothetical protein
FAAGMPBJ_02816	CDS	1164		1.3.99.-	COG1960	Acyl-CoA dehydrogenase fadE12
FAAGMPBJ_02817	CDS	1209	metZ	2.5.1.-	COG0626	O-succinylhomoserine sulfhydrylase
FAAGMPBJ_02818	CDS	537				hypothetical protein
FAAGMPBJ_02819	CDS	3798				hypothetical protein
FAAGMPBJ_02820	CDS	1326	astD	1.2.1.71	COG1012	N-succinylglutamate 5-semialdehyde dehydrogenase
FAAGMPBJ_02821	CDS	798	cysG_4		COG0007	Siroheme synthase
FAAGMPBJ_02822	CDS	291				hypothetical protein
FAAGMPBJ_02823	CDS	1635	sir	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
FAAGMPBJ_02824	CDS	438				hypothetical protein
FAAGMPBJ_02825	CDS	816	cysH	1.8.4.8		Phosphoadenosine phosphosulfate reductase
FAAGMPBJ_02826	CDS	414				hypothetical protein
FAAGMPBJ_02827	CDS	486				hypothetical protein
FAAGMPBJ_02828	CDS	2055	ade_4	3.5.4.2		Adenine deaminase
FAAGMPBJ_02829	CDS	660	nicF_1	3.5.1.107	COG1335	Maleamate amidohydrolase
FAAGMPBJ_02830	CDS	1344	hemN	1.3.98.3	COG0635	Oxygen-independent coproporphyrinogen III oxidase
FAAGMPBJ_02831	CDS	504	yciF		COG3685	Protein YciF
FAAGMPBJ_02832	CDS	507				hypothetical protein
FAAGMPBJ_02833	CDS	528				hypothetical protein
FAAGMPBJ_02834	CDS	258				hypothetical protein
FAAGMPBJ_02835	CDS	162				hypothetical protein
FAAGMPBJ_02836	CDS	2160	copA_2	7.2.2.8		Copper-exporting P-type ATPase
FAAGMPBJ_02837	CDS	474				hypothetical protein
FAAGMPBJ_02838	CDS	1455				hypothetical protein
FAAGMPBJ_02839	CDS	945	ccoP		COG2010	Cbb3-type cytochrome c oxidase subunit CcoP
FAAGMPBJ_02840	CDS	159				hypothetical protein
FAAGMPBJ_02841	CDS	807				hypothetical protein
FAAGMPBJ_02842	CDS	1671	fixN	1.9.3.1		Cytochrome c oxidase subunit 1 , bacteroid
FAAGMPBJ_02843	CDS	672	ompW		COG3047	Outer membrane protein W
FAAGMPBJ_02844	CDS	693	fixK		COG0664	Nitrogen fixation regulation protein FixK
FAAGMPBJ_02845	CDS	1302				hypothetical protein
FAAGMPBJ_02846	CDS	774	apaH	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
FAAGMPBJ_02847	CDS	1185		1.3.1.-	COG3268	Putative trans-acting enoyl reductase
FAAGMPBJ_02848	CDS	555	dcd_2	3.5.4.13		dCTP deaminase
FAAGMPBJ_02849	CDS	447	cdd	3.5.4.5	COG0295	Cytidine deaminase
FAAGMPBJ_02850	CDS	693				hypothetical protein
FAAGMPBJ_02851	CDS	483				hypothetical protein
FAAGMPBJ_02852	CDS	1551	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
FAAGMPBJ_02853	CDS	255				hypothetical protein
FAAGMPBJ_02854	CDS	750	ubiG	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
FAAGMPBJ_02855	CDS	1248	lysC	2.7.2.4	COG0527	Aspartate kinase Ask_LysC
FAAGMPBJ_02856	CDS	1008		1.6.5.11	COG2070	NADH:quinone reductase
FAAGMPBJ_02857	CDS	219				hypothetical protein
FAAGMPBJ_02858	CDS	621	rhtB		COG1280	Homoserine/homoserine lactone efflux protein
FAAGMPBJ_02859	CDS	489				hypothetical protein
FAAGMPBJ_02860	CDS	405				hypothetical protein
FAAGMPBJ_02861	CDS	429				hypothetical protein
FAAGMPBJ_02862	CDS	825	hcaB_3	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
FAAGMPBJ_02863	CDS	1143		2.3.1.207	COG0332	Beta-ketodecanoyl-[acyl-carrier-protein] synthase
FAAGMPBJ_02864	CDS	1212	smtB	2.8.3.22	COG1804	Succinyl-CoA--L-malate CoA-transferase beta subunit
FAAGMPBJ_02865	CDS	1878	apc4_2	6.4.1.8	COG0146	Acetophenone carboxylase delta subunit
FAAGMPBJ_02866	CDS	2049	apc3_2	6.4.1.8	COG0145	Acetophenone carboxylase gamma subunit
FAAGMPBJ_02867	CDS	924	ccl	4.1.3.46	COG0119	(R)-citramalyl-CoA lyase
FAAGMPBJ_02868	CDS	756				hypothetical protein
FAAGMPBJ_02869	CDS	753				hypothetical protein
FAAGMPBJ_02870	CDS	432				hypothetical protein
FAAGMPBJ_02871	CDS	399				hypothetical protein
FAAGMPBJ_02872	CDS	2517	btuB_19			Vitamin B12 transporter BtuB
FAAGMPBJ_02873	CDS	330				hypothetical protein
FAAGMPBJ_02874	CDS	1083	sbnA	2.5.1.140		N-(2-amino-2-carboxyethyl)-L-glutamate synthase
FAAGMPBJ_02875	CDS	2046	prlC	3.4.24.70	COG0339	Oligopeptidase A
FAAGMPBJ_02876	CDS	2079	bepA_6	3.4.-.-		Beta-barrel assembly-enhancing protease
FAAGMPBJ_02877	CDS	1410	atoC		COG2204	Regulatory protein AtoC
FAAGMPBJ_02878	CDS	2121	rcsC_7	2.7.13.3		Sensor histidine kinase RcsC
FAAGMPBJ_02879	CDS	1386				hypothetical protein
FAAGMPBJ_02880	CDS	285				hypothetical protein
FAAGMPBJ_02881	CDS	660				hypothetical protein
FAAGMPBJ_02882	CDS	1404	ramB		COG1396	HTH-type transcriptional regulator RamB
FAAGMPBJ_02883	CDS	345				hypothetical protein
FAAGMPBJ_02884	CDS	594				hypothetical protein
FAAGMPBJ_02885	CDS	1344	glpC		COG0247	Anaerobic glycerol-3-phosphate dehydrogenase subunit C
FAAGMPBJ_02886	CDS	426	rbr		COG1592	Rubrerythrin
FAAGMPBJ_02887	CDS	276	hupA		COG0776	DNA-binding protein HU 1
FAAGMPBJ_02888	CDS	1470				hypothetical protein
FAAGMPBJ_02889	CDS	1329	allB	3.5.2.5	COG0044	Allantoinase
FAAGMPBJ_02890	CDS	750	ygfZ			tRNA-modifying protein YgfZ
FAAGMPBJ_02891	CDS	648				hypothetical protein
FAAGMPBJ_02892	tRNA	75				tRNA-Val(cac)
FAAGMPBJ_02893	CDS	516				hypothetical protein
FAAGMPBJ_02894	CDS	462				hypothetical protein
FAAGMPBJ_02895	CDS	1173				hypothetical protein
FAAGMPBJ_02896	CDS	1197	thlA_2	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
FAAGMPBJ_02897	CDS	957				hypothetical protein
FAAGMPBJ_02898	CDS	1017	ltaE	4.1.2.48		Low specificity L-threonine aldolase
FAAGMPBJ_02899	CDS	1731				hypothetical protein
FAAGMPBJ_02900	CDS	2721				hypothetical protein
FAAGMPBJ_02901	CDS	2271				hypothetical protein
FAAGMPBJ_02902	CDS	2613	mutS		COG0249	DNA mismatch repair protein MutS
FAAGMPBJ_02903	CDS	1623	alkJ	1.1.99.-		Alcohol dehydrogenase [acceptor]
FAAGMPBJ_02904	CDS	942				hypothetical protein
FAAGMPBJ_02905	CDS	381				hypothetical protein
FAAGMPBJ_02906	CDS	1092	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
FAAGMPBJ_02907	CDS	2412	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
FAAGMPBJ_02908	CDS	1566	prfC		COG4108	Peptide chain release factor RF3
FAAGMPBJ_02909	CDS	804	cysQ_3	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
FAAGMPBJ_02910	CDS	531				hypothetical protein
FAAGMPBJ_02911	CDS	339				hypothetical protein
FAAGMPBJ_02912	CDS	2094	rsh	2.7.6.5		GTP pyrophosphokinase rsh
FAAGMPBJ_02913	CDS	735				hypothetical protein
FAAGMPBJ_02914	CDS	594	COQ5_6	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
FAAGMPBJ_02915	CDS	765				hypothetical protein
FAAGMPBJ_02916	CDS	984	degA_2		COG1609	HTH-type transcriptional regulator DegA
FAAGMPBJ_02917	CDS	1356				hypothetical protein
FAAGMPBJ_02918	CDS	2478	btuB_20			Vitamin B12 transporter BtuB
FAAGMPBJ_02919	CDS	1137	sacB	2.4.1.10		Levansucrase
FAAGMPBJ_02920	CDS	888	gmuE	2.7.1.4	COG1940	Putative fructokinase
FAAGMPBJ_02921	CDS	888	yghU	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YghU
FAAGMPBJ_02922	CDS	225				hypothetical protein
FAAGMPBJ_02923	CDS	660	sspA_2		COG0625	Stringent starvation protein A 
FAAGMPBJ_02924	CDS	777			COG3324	Putative glyoxylase CFP32
FAAGMPBJ_02925	CDS	384	ybaA		COG5507	putative protein YbaA
FAAGMPBJ_02926	CDS	693				hypothetical protein
FAAGMPBJ_02927	CDS	486				hypothetical protein
FAAGMPBJ_02928	CDS	681				hypothetical protein
FAAGMPBJ_02929	CDS	1512	comM		COG0606	Competence protein ComM
FAAGMPBJ_02930	CDS	783	bdhA	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
FAAGMPBJ_02931	CDS	354	arsC_2	1.20.4.1		Arsenate reductase
FAAGMPBJ_02932	CDS	540	ssb		COG0629	Single-stranded DNA-binding protein
FAAGMPBJ_02933	CDS	1857	feoB		COG0370	Fe(2+) transporter FeoB
FAAGMPBJ_02934	CDS	252				hypothetical protein
FAAGMPBJ_02935	CDS	1596			COG1233	putative protein
FAAGMPBJ_02936	CDS	777				hypothetical protein
FAAGMPBJ_02937	CDS	360				hypothetical protein
FAAGMPBJ_02938	CDS	2364	fyuA_6		COG1629	Pesticin receptor
FAAGMPBJ_02939	CDS	636	betI_3			HTH-type transcriptional regulator BetI
FAAGMPBJ_02940	CDS	1221	ubiL	1.14.13.-	COG0654	Ubiquinone hydroxylase UbiL
FAAGMPBJ_02941	CDS	2337				hypothetical protein
FAAGMPBJ_02942	CDS	1029				hypothetical protein
FAAGMPBJ_02943	CDS	174				hypothetical protein
FAAGMPBJ_02944	CDS	342	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
FAAGMPBJ_02945	CDS	1113			COG2885	Outer membrane protein
FAAGMPBJ_02946	CDS	444				hypothetical protein
FAAGMPBJ_02947	CDS	2199				hypothetical protein
FAAGMPBJ_02948	CDS	420				hypothetical protein
FAAGMPBJ_02949	CDS	822				hypothetical protein
FAAGMPBJ_02950	CDS	2334				hypothetical protein
FAAGMPBJ_02951	CDS	561				hypothetical protein
FAAGMPBJ_02952	CDS	219				hypothetical protein
FAAGMPBJ_02953	CDS	309				hypothetical protein
FAAGMPBJ_02954	CDS	408				hypothetical protein
FAAGMPBJ_02955	CDS	393				hypothetical protein
FAAGMPBJ_02956	CDS	225				hypothetical protein
FAAGMPBJ_02957	CDS	543				hypothetical protein
FAAGMPBJ_02958	CDS	282				hypothetical protein
FAAGMPBJ_02959	CDS	1209				hypothetical protein
FAAGMPBJ_02960	CDS	1206				hypothetical protein
FAAGMPBJ_02961	CDS	387				hypothetical protein
FAAGMPBJ_02962	CDS	312				hypothetical protein
FAAGMPBJ_02963	CDS	1149				hypothetical protein
FAAGMPBJ_02964	CDS	1329				hypothetical protein
FAAGMPBJ_02965	CDS	474				hypothetical protein
FAAGMPBJ_02966	CDS	534				hypothetical protein
FAAGMPBJ_02967	CDS	387				hypothetical protein
FAAGMPBJ_02968	CDS	834				hypothetical protein
FAAGMPBJ_02969	CDS	741	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
FAAGMPBJ_02970	CDS	1707				hypothetical protein
FAAGMPBJ_02971	CDS	762				hypothetical protein
FAAGMPBJ_02972	CDS	918				hypothetical protein
FAAGMPBJ_02973	CDS	1143				hypothetical protein
FAAGMPBJ_02974	CDS	1410				hypothetical protein
FAAGMPBJ_02975	CDS	1545				hypothetical protein
FAAGMPBJ_02976	CDS	1314				hypothetical protein
FAAGMPBJ_02977	CDS	423				hypothetical protein
FAAGMPBJ_02978	CDS	705				hypothetical protein
FAAGMPBJ_02979	CDS	807		4.2.1.17	COG1024	putative enoyl-CoA hydratase echA12
FAAGMPBJ_02980	CDS	1176		1.3.99.-		Acyl-CoA dehydrogenase FadE26
FAAGMPBJ_02981	CDS	1104	caiA_4	1.3.8.13		Crotonobetainyl-CoA reductase
FAAGMPBJ_02982	CDS	798				hypothetical protein
FAAGMPBJ_02983	CDS	1110	nemA	1.3.1.-	COG1902	N-ethylmaleimide reductase
FAAGMPBJ_02984	CDS	909				hypothetical protein
FAAGMPBJ_02985	CDS	678				hypothetical protein
FAAGMPBJ_02986	CDS	393	fliS		COG1516	Flagellar secretion chaperone FliS
FAAGMPBJ_02987	CDS	1401	fliD		COG1345	B-type flagellar hook-associated protein 2
FAAGMPBJ_02988	CDS	1143	flhB		COG1377	Flagellar biosynthetic protein FlhB
FAAGMPBJ_02989	CDS	783	fliR		COG1684	Flagellar biosynthetic protein FliR
FAAGMPBJ_02990	CDS	273				hypothetical protein
FAAGMPBJ_02991	CDS	834	fliP		COG1338	Flagellar biosynthetic protein FliP
FAAGMPBJ_02992	CDS	354				hypothetical protein
FAAGMPBJ_02993	CDS	351	fliN		COG1886	Flagellar motor switch protein FliN
FAAGMPBJ_02994	CDS	945				hypothetical protein
FAAGMPBJ_02995	CDS	567				hypothetical protein
FAAGMPBJ_02996	CDS	1806				hypothetical protein
FAAGMPBJ_02997	CDS	426				hypothetical protein
FAAGMPBJ_02998	CDS	1332	fliI	7.1.2.2	COG1157	Flagellum-specific ATP synthase
FAAGMPBJ_02999	CDS	1038				IS110 family transposase ISPye47
FAAGMPBJ_03000	CDS	609				hypothetical protein
FAAGMPBJ_03001	CDS	1047	fliG		COG1536	Flagellar motor switch protein FliG
FAAGMPBJ_03002	CDS	1782				hypothetical protein
FAAGMPBJ_03003	CDS	342	fliE			Flagellar hook-basal body complex protein FliE
FAAGMPBJ_03004	CDS	1311	norR			Anaerobic nitric oxide reductase transcription regulator NorR
FAAGMPBJ_03005	CDS	816	hag		COG1344	Flagellin
FAAGMPBJ_03006	CDS	726	fliA		COG1191	RNA polymerase sigma factor FliA
FAAGMPBJ_03007	CDS	2112	flhA_1		COG1298	Flagellar biosynthesis protein FlhA
FAAGMPBJ_03008	CDS	798				hypothetical protein
FAAGMPBJ_03009	CDS	309				hypothetical protein
FAAGMPBJ_03010	CDS	288				hypothetical protein
FAAGMPBJ_03011	CDS	546				hypothetical protein
FAAGMPBJ_03012	CDS	480				hypothetical protein
FAAGMPBJ_03013	CDS	702	pomA		COG1291	Chemotaxis protein PomA
FAAGMPBJ_03014	CDS	351	flgB		COG1815	Flagellar basal body rod protein FlgB
FAAGMPBJ_03015	CDS	405	flgC		COG1558	Flagellar basal-body rod protein FlgC
FAAGMPBJ_03016	CDS	651	flgD		COG1843	Basal-body rod modification protein FlgD
FAAGMPBJ_03017	CDS	831	flgG_1		COG4786	Flagellar basal-body rod protein FlgG
FAAGMPBJ_03018	CDS	744	flgF		COG4787	Flagellar basal-body rod protein FlgF
FAAGMPBJ_03019	CDS	792	flgG_2		COG4786	Flagellar basal-body rod protein FlgG
FAAGMPBJ_03020	CDS	864	flgH			Flagellar L-ring protein
FAAGMPBJ_03021	CDS	1119	flgI			Flagellar P-ring protein
FAAGMPBJ_03022	CDS	360				hypothetical protein
FAAGMPBJ_03023	CDS	1332				hypothetical protein
FAAGMPBJ_03024	CDS	852				hypothetical protein
FAAGMPBJ_03025	CDS	864	motA		COG1291	Motility protein A
FAAGMPBJ_03026	CDS	972	motB		COG1360	Motility protein B
FAAGMPBJ_03027	CDS	276				hypothetical protein
FAAGMPBJ_03028	CDS	258				hypothetical protein
FAAGMPBJ_03029	CDS	846				hypothetical protein
FAAGMPBJ_03030	CDS	1737	dmdC_2	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
FAAGMPBJ_03031	CDS	966	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
FAAGMPBJ_03032	CDS	1062				hypothetical protein
FAAGMPBJ_03033	CDS	891	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
FAAGMPBJ_03034	CDS	1713		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
FAAGMPBJ_03035	CDS	2748	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
FAAGMPBJ_03036	CDS	270				hypothetical protein
FAAGMPBJ_03037	CDS	213				hypothetical protein
